Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC (SEN S/N: 9818218, LBL: Ambient)","RH, % (SEN S/N: 9818218)","DewPt, ÁC (SEN S/N: 9818218)","Temp, ÁC (SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833760, LBL: 10cmBG)"
ITEX1U,6,OTC,11/08/12,09:15:51,1.044,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,10:15:52,1.044,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,11:15:53,1.044,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,12:15:54,1.044,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,13:15:55,1.017,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,14:15:56,1.017,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,15:15:57,1.044,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,16:15:58,1.017,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,17:15:59,1.044,100,1,,0.3032,0.4354
ITEX1U,6,OTC,11/08/12,18:16:00,1.044,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,19:16:01,1.044,100,1,,0.3024,0.4361
ITEX1U,6,OTC,11/08/12,20:16:02,1.017,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,21:16:03,1.044,100,1,,0.3032,0.4361
ITEX1U,6,OTC,11/08/12,22:16:04,1.044,100,1,,0.3024,0.4361
ITEX1U,6,OTC,11/08/12,23:16:05,1.017,100,1,,0.3032,0.4361
ITEX1U,6,OTC,12/08/12,00:16:06,1.017,100,1,,0.3032,0.4361
ITEX1U,6,OTC,12/08/12,01:16:07,1.017,100,1,,0.3032,0.4361
ITEX1U,6,OTC,12/08/12,02:16:08,1.017,100,1,,0.3032,0.4354
ITEX1U,6,OTC,12/08/12,03:16:09,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,04:16:10,1.044,100,1,,0.3032,0.4354
ITEX1U,6,OTC,12/08/12,05:16:11,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,06:16:12,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,07:16:13,1.017,100,1,,0.3032,0.4354
ITEX1U,6,OTC,12/08/12,08:16:14,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,09:16:15,1.017,100,1,,0.3032,0.4354
ITEX1U,6,OTC,12/08/12,10:16:16,1.044,100,1,,0.3032,0.4354
ITEX1U,6,OTC,12/08/12,11:16:17,1.044,100,1,,0.3032,0.4354
ITEX1U,6,OTC,12/08/12,12:16:18,1.017,100,1,,0.3024,0.4361
ITEX1U,6,OTC,12/08/12,13:16:19,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,14:16:20,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,15:16:21,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,16:16:22,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,17:16:23,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,18:16:24,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,19:16:25,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,20:16:26,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,21:16:27,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,22:16:28,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,12/08/12,23:16:29,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,00:16:30,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,01:16:31,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,02:16:32,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,03:16:33,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,04:16:34,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,05:16:35,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,06:16:36,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,07:16:37,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,08:16:38,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,09:16:39,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,10:16:40,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,11:16:41,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,13/08/12,12:16:42,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,13/08/12,13:16:43,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,14:16:44,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,15:16:45,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,16:16:46,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,17:16:47,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,18:16:48,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,13/08/12,19:16:49,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,20:16:50,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,13/08/12,21:16:51,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,22:16:52,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,13/08/12,23:16:53,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,00:16:54,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,01:16:55,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,02:16:56,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,03:16:57,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,04:16:58,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,05:16:59,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,14/08/12,06:17:00,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,14/08/12,07:17:01,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,14/08/12,08:17:02,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,09:17:03,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,10:17:04,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,11:17:05,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,12:17:06,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,13:17:07,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,14/08/12,14:17:08,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,15:17:09,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,16:17:10,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,17:17:11,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,14/08/12,18:17:12,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,19:17:13,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,20:17:14,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,14/08/12,21:17:15,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,14/08/12,22:17:16,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,14/08/12,23:17:17,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,15/08/12,00:17:18,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,01:17:19,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,02:17:20,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,15/08/12,03:17:21,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,15/08/12,04:17:22,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,15/08/12,05:17:23,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,06:17:24,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,07:17:25,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,08:17:26,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,15/08/12,09:17:27,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,10:17:28,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,11:17:29,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,15/08/12,12:17:30,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,13:17:31,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,14:17:32,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,15:17:33,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,16:17:34,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,17:17:35,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,15/08/12,18:17:36,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,19:17:37,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,20:17:38,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,21:17:39,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,22:17:40,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,15/08/12,23:17:41,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,00:17:42,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,01:17:43,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,16/08/12,02:17:44,1.017,100,1,,0.3024,0.4354
ITEX1U,6,OTC,16/08/12,03:17:45,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,16/08/12,04:17:46,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,05:17:47,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,06:17:48,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,07:17:49,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,08:17:50,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,09:17:51,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,10:17:52,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,11:17:53,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,12:17:54,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,13:17:55,1.044,100,1,,0.3024,0.4354
ITEX1U,6,OTC,16/08/12,14:17:56,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,15:17:57,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,16:17:58,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,17:17:59,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,18:18:00,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,19:18:01,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,20:18:02,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,21:18:03,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,22:18:04,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,16/08/12,23:18:05,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,00:18:06,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,01:18:07,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,02:18:08,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,03:18:09,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,04:18:10,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,05:18:11,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,06:18:12,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,07:18:13,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,08:18:14,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,09:18:15,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,10:18:16,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,11:18:17,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,12:18:18,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,13:18:19,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,14:18:20,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,15:18:21,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,16:18:22,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,17/08/12,17:18:23,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,17/08/12,18:18:24,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,17/08/12,19:18:25,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,17/08/12,20:18:26,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,17/08/12,21:18:27,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,17/08/12,22:18:28,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,17/08/12,23:18:29,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,18/08/12,00:18:30,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,18/08/12,01:18:31,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,02:18:32,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,18/08/12,03:18:33,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,04:18:34,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,05:18:35,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,06:18:36,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,07:18:37,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,08:18:38,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,09:18:39,1.044,100,1,,0.301,0.4354
ITEX1U,6,OTC,18/08/12,10:18:40,1.017,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,11:18:41,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,12:18:42,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,13:18:43,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,14:18:44,1.044,100,1,,0.3017,0.4346
ITEX1U,6,OTC,18/08/12,15:18:45,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,16:18:46,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,17:18:47,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,18:18:48,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,19:18:49,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,20:18:50,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,21:18:51,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,22:18:52,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,18/08/12,23:18:53,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,00:18:54,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,01:18:55,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,02:18:56,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,03:18:57,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,04:18:58,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,05:18:59,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,06:19:00,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,07:19:01,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,08:19:02,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,09:19:03,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,10:19:04,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,11:19:05,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,19/08/12,12:19:06,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,13:19:07,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,14:19:08,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,15:19:09,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,16:19:10,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,17:19:11,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,18:19:12,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,19:19:13,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,20:19:14,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,21:19:15,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,19/08/12,22:19:16,1.044,100,1,,0.301,0.4361
ITEX1U,6,OTC,19/08/12,23:19:17,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,00:19:18,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,20/08/12,01:19:19,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,20/08/12,02:19:20,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,20/08/12,03:19:21,1.044,100,1,,0.3017,0.4354
ITEX1U,6,OTC,20/08/12,04:19:22,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,05:19:23,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,06:19:24,1.044,100,1,,0.301,0.4361
ITEX1U,6,OTC,20/08/12,07:19:25,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,08:19:26,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,09:19:27,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,10:19:28,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,11:19:29,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,12:19:30,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,13:19:31,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,14:19:32,1.044,100,1,,0.301,0.4361
ITEX1U,6,OTC,20/08/12,15:19:33,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,16:19:34,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,17:19:35,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,18:19:36,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,20/08/12,19:19:37,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,20:19:38,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,21:19:39,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,22:19:40,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,20/08/12,23:19:41,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,21/08/12,00:19:42,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,21/08/12,01:19:43,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,21/08/12,02:19:44,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,21/08/12,03:19:45,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,21/08/12,04:19:46,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,21/08/12,05:19:47,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,06:19:48,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,07:19:49,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,08:19:50,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,09:19:51,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,10:19:52,1.044,100,1,,0.301,0.4368
ITEX1U,6,OTC,21/08/12,11:19:53,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,12:19:54,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,13:19:55,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,14:19:56,1.044,100,1,,0.301,0.4368
ITEX1U,6,OTC,21/08/12,15:19:57,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,21/08/12,16:19:58,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,21/08/12,17:19:59,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,21/08/12,18:20:00,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,19:20:01,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,20:20:02,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,21:20:03,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,22:20:04,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,21/08/12,23:20:05,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,00:20:06,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,22/08/12,01:20:07,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,22/08/12,02:20:08,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,22/08/12,03:20:09,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,04:20:10,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,22/08/12,05:20:11,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,22/08/12,06:20:12,1.044,100,1,,0.301,0.4361
ITEX1U,6,OTC,22/08/12,07:20:13,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,22/08/12,08:20:14,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,09:20:15,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,10:20:16,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,11:20:17,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,12:20:18,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,13:20:19,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,22/08/12,14:20:20,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,15:20:21,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,16:20:22,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,17:20:23,1.044,100,1,,0.301,0.4361
ITEX1U,6,OTC,22/08/12,18:20:24,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,19:20:25,1.044,100,1,,0.3017,0.4368
ITEX1U,6,OTC,22/08/12,20:20:26,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,21:20:27,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,22:20:28,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,22/08/12,23:20:29,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,23/08/12,00:20:30,1.044,100,1,,0.3017,0.4361
ITEX1U,6,OTC,23/08/12,01:20:31,1.044,100,1,,0.3024,0.4433
ITEX1U,6,OTC,23/08/12,02:20:32,1.044,100,1,,0.3082,0.4463
ITEX1U,6,OTC,23/08/12,03:20:33,1.044,100,1,,0.3191,0.4484
ITEX1U,6,OTC,23/08/12,04:20:34,1.044,100,1,,0.3308,0.4492
ITEX1U,6,OTC,23/08/12,05:20:35,1.044,100,1,,0.3402,0.4506
ITEX1U,6,OTC,23/08/12,06:20:36,1.044,100,1,,0.3482,0.4513
ITEX1U,6,OTC,23/08/12,07:20:37,1.044,100,1,,0.3526,0.4521
ITEX1U,6,OTC,23/08/12,08:20:38,1.044,100,1,,0.3547,0.4521
ITEX1U,6,OTC,23/08/12,09:20:39,1.044,100,1,,0.3555,0.4521
ITEX1U,6,OTC,23/08/12,10:20:40,1.044,100,1,,0.3562,0.4521
ITEX1U,6,OTC,23/08/12,11:20:41,1.044,100,1,,0.3569,0.4528
ITEX1U,6,OTC,23/08/12,12:20:42,1.044,100,1,,0.3664,0.4542
ITEX1U,6,OTC,23/08/12,13:20:43,1.044,100,1,,0.3707,0.455
ITEX1U,6,OTC,23/08/12,14:20:44,1.044,100,1,,0.3736,0.455
ITEX1U,6,OTC,23/08/12,15:20:45,1.044,100,1,,0.3743,0.455
ITEX1U,6,OTC,23/08/12,16:20:46,1.044,100,1,,0.3743,0.4557
ITEX1U,6,OTC,23/08/12,17:20:47,1.017,100,1,,0.3736,0.4557
ITEX1U,6,OTC,23/08/12,18:20:48,1.044,100,1,,0.3743,0.4557
ITEX1U,6,OTC,23/08/12,19:20:49,1.017,100,1,,0.3802,0.4571
ITEX1U,6,OTC,23/08/12,20:20:50,1.017,100,1,,0.3823,0.4571
ITEX1U,6,OTC,23/08/12,21:20:51,1.017,100,1,,0.3823,0.4571
ITEX1U,6,OTC,23/08/12,22:20:52,1.017,100,1,,0.3802,0.4571
ITEX1U,6,OTC,23/08/12,23:20:53,0.989,100,1,,0.378,0.4564
ITEX1U,6,OTC,24/08/12,00:20:54,0.989,100,1,,0.3751,0.4564
ITEX1U,6,OTC,24/08/12,01:20:55,0.989,100,1,,0.3729,0.4557
ITEX1U,6,OTC,24/08/12,02:20:56,0.989,100,1,,0.37,0.455
ITEX1U,6,OTC,24/08/12,03:20:57,0.989,100,1,,0.3664,0.4542
ITEX1U,6,OTC,24/08/12,04:20:58,0.989,100,1,,0.3642,0.4542
ITEX1U,6,OTC,24/08/12,05:20:59,0.989,100,1,,0.362,0.4535
ITEX1U,6,OTC,24/08/12,06:21:00,0.989,100,1,,0.3598,0.4535
ITEX1U,6,OTC,24/08/12,07:21:01,0.962,100,1,,0.3576,0.4528
ITEX1U,6,OTC,24/08/12,08:21:02,0.962,100,1,,0.3562,0.4521
ITEX1U,6,OTC,24/08/12,09:21:03,0.962,100,1,,0.354,0.4521
