Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC( Ambient)","RH, %()","DewPt, ÁC()","Temp, ÁC( 3cmBG)","Water Content, m^3/m^3( 5cmBG)","Water Content, m^3/m^3( 10cmBG)"
ITEX2.0,5,CTL,24/03/11,07:53:26,5.872,100,5.9,6.763,0.2269,0.2719
ITEX2.0,5,CTL,24/03/11,08:53:27,6.585,100,6.6,7.619,0.2269,0.2719
ITEX2.0,5,CTL,24/03/11,09:53:28,8.02,100,8,9.336,0.2327,0.2741
ITEX2.0,5,CTL,24/03/11,10:53:29,7.419,100,7.4,10.81,0.2284,0.269
ITEX2.0,5,CTL,24/03/11,11:53:30,8.543,100,8.6,12.074,0.2247,0.2639
ITEX2.0,5,CTL,24/03/11,12:53:31,8.668,100,8.7,14.146,0.2167,0.2589
ITEX2.0,5,CTL,24/03/11,13:53:32,9.78,100,9.8,14.505,0.208,0.253
ITEX2.0,5,CTL,24/03/11,14:53:33,10.663,100,10.7,15.7,0.2,0.2465
ITEX2.0,5,CTL,24/03/11,15:53:34,7.845,95.1,7.1,15.819,0.1913,0.2422
ITEX2.0,5,CTL,24/03/11,16:53:35,7.469,99.5,7.4,12.34,0.2022,0.2414
ITEX2.0,5,CTL,24/03/11,17:53:36,7.091,100,7.1,10.124,0.2233,0.248
ITEX2.0,5,CTL,24/03/11,18:53:37,6.331,100,6.3,9.04,0.2327,0.2763
ITEX2.0,5,CTL,24/03/11,19:53:38,6.077,100,6.1,8.22,0.2138,0.2581
ITEX2.0,5,CTL,24/03/11,20:53:39,5.949,100,6,7.795,0.2044,0.2494
ITEX2.0,5,CTL,24/03/11,21:53:40,5.796,100,5.8,7.67,0.1986,0.2443
ITEX2.0,5,CTL,24/03/11,22:53:41,5.719,100,5.7,7.494,0.1957,0.2407
ITEX2.0,5,CTL,24/03/11,23:53:42,5.591,100,5.6,7.293,0.1942,0.2392
ITEX2.0,5,CTL,25/03/11,00:53:43,5.257,100,5.3,7.041,0.1913,0.2371
ITEX2.0,5,CTL,25/03/11,01:53:44,5.385,100,5.4,6.94,0.1928,0.2363
ITEX2.0,5,CTL,25/03/11,02:53:45,5.385,100,5.4,6.763,0.1899,0.2349
ITEX2.0,5,CTL,25/03/11,03:53:46,5.36,100,5.4,6.763,0.187,0.2334
ITEX2.0,5,CTL,25/03/11,04:53:47,4.662,100,4.7,6.051,0.1848,0.2327
ITEX2.0,5,CTL,25/03/11,05:53:48,4.272,100,4.3,5.77,0.1826,0.2313
ITEX2.0,5,CTL,25/03/11,06:53:49,3.985,100,4,4.74,0.1811,0.2298
ITEX2.0,5,CTL,25/03/11,07:53:50,4.141,99.6,4.1,4.688,0.1804,0.2291
ITEX2.0,5,CTL,25/03/11,08:53:51,5.076,97.9,4.8,5.975,0.1804,0.2284
ITEX2.0,5,CTL,25/03/11,09:53:52,6.839,98.1,6.6,8.12,0.1804,0.2276
ITEX2.0,5,CTL,25/03/11,10:53:53,10.443,93.5,9.5,10.712,0.1819,0.2276
ITEX2.0,5,CTL,25/03/11,11:53:54,11.419,86.3,9.2,11.443,0.1811,0.2276
ITEX2.0,5,CTL,25/03/11,12:53:55,8.792,90.2,7.3,11.783,0.179,0.2269
ITEX2.0,5,CTL,25/03/11,13:53:56,10.541,90,9,13.161,0.179,0.2262
ITEX2.0,5,CTL,25/03/11,14:53:57,11.273,88.9,9.5,14.792,0.179,0.2262
ITEX2.0,5,CTL,25/03/11,15:53:58,12.678,87,10.6,15.247,0.1797,0.2254
ITEX2.0,5,CTL,25/03/11,16:53:59,9.46,88.8,7.7,13.978,0.1775,0.2247
ITEX2.0,5,CTL,25/03/11,17:54:00,7.795,93.8,6.9,11.419,0.1753,0.2233
ITEX2.0,5,CTL,25/03/11,18:54:01,6,96.7,5.5,9.78,0.1732,0.2225
ITEX2.0,5,CTL,25/03/11,19:54:02,5.205,100,5.2,8.12,0.171,0.2218
ITEX2.0,5,CTL,25/03/11,20:54:03,4.584,100,4.6,7.419,0.1695,0.2211
ITEX2.0,5,CTL,25/03/11,21:54:04,4.558,100,4.6,6.99,0.1652,0.2211
ITEX2.0,5,CTL,25/03/11,22:54:05,4.428,100,4.4,6.737,0.1637,0.2204
ITEX2.0,5,CTL,25/03/11,23:54:06,4.506,100,4.5,6.712,0.1608,0.2196
ITEX2.0,5,CTL,26/03/11,00:54:07,4.324,100,4.3,6.661,0.1615,0.2196
ITEX2.0,5,CTL,26/03/11,01:54:08,4.115,100,4.1,6.535,0.1623,0.2189
ITEX2.0,5,CTL,26/03/11,02:54:09,4.141,100,4.1,6.357,0.1623,0.2189
ITEX2.0,5,CTL,26/03/11,03:54:10,3.801,100,3.8,6.204,0.163,0.2182
ITEX2.0,5,CTL,26/03/11,04:54:11,3.67,100,3.7,5.847,0.1637,0.2182
ITEX2.0,5,CTL,26/03/11,05:54:12,3.459,100,3.5,5.642,0.163,0.2175
ITEX2.0,5,CTL,26/03/11,06:54:13,3.274,100,3.3,5.565,0.1623,0.2175
ITEX2.0,5,CTL,26/03/11,07:54:14,3.327,100,3.3,5.488,0.1623,0.2167
ITEX2.0,5,CTL,26/03/11,08:54:15,4.454,100,4.5,6.306,0.1637,0.2167
ITEX2.0,5,CTL,26/03/11,09:54:16,6.077,100,6.1,8.444,0.1659,0.2167
ITEX2.0,5,CTL,26/03/11,10:54:17,10.026,98.8,9.9,10.858,0.1688,0.2167
ITEX2.0,5,CTL,26/03/11,11:54:18,12.847,90,11.3,12.582,0.1724,0.2182
ITEX2.0,5,CTL,26/03/11,12:54:19,14.337,82.8,11.5,18.438,0.1753,0.2182
ITEX2.0,5,CTL,26/03/11,13:54:20,15.748,78.9,12.1,21.891,0.1768,0.2182
ITEX2.0,5,CTL,26/03/11,14:54:21,15.461,77.7,11.6,21.724,0.1768,0.2167
ITEX2.0,5,CTL,26/03/11,15:54:22,15.223,77.2,11.3,22.705,0.1768,0.216
ITEX2.0,5,CTL,26/03/11,16:54:23,14.864,76.5,10.8,21.533,0.1761,0.2153
ITEX2.0,5,CTL,26/03/11,17:54:24,11.832,79.6,8.4,17.677,0.1739,0.2138
ITEX2.0,5,CTL,26/03/11,18:54:25,7.116,89.9,5.6,13.088,0.1695,0.2124
ITEX2.0,5,CTL,26/03/11,19:54:26,6.281,96.9,5.8,10.443,0.1673,0.2109
ITEX2.0,5,CTL,26/03/11,20:54:27,5.745,97.8,5.4,9.312,0.1652,0.2102
ITEX2.0,5,CTL,26/03/11,21:54:28,4.324,97.9,4,8.095,0.163,0.2095
ITEX2.0,5,CTL,26/03/11,22:54:29,3.775,99.5,3.7,6.535,0.1615,0.2087
ITEX2.0,5,CTL,26/03/11,23:54:30,3.958,100,4,6.509,0.1608,0.208
ITEX2.0,5,CTL,27/03/11,00:54:31,1.425,100,1.4,6,0.1594,0.2073
ITEX2.0,5,CTL,27/03/11,01:54:32,1.425,100,1.4,4.895,0.1579,0.2066
ITEX2.0,5,CTL,27/03/11,02:54:33,3.009,100,3,5.437,0.1579,0.2073
ITEX2.0,5,CTL,27/03/11,03:54:34,-1.727,100,-1.7,4.895,0.1564,0.2066
ITEX2.0,5,CTL,27/03/11,04:54:35,-3.36,100,-3.3,2.664,0.1557,0.2058
ITEX2.0,5,CTL,27/03/11,05:54:36,-4.317,100,-4.3,1.643,0.1557,0.2044
ITEX2.0,5,CTL,27/03/11,06:54:37,-4.925,99.6,-4.9,1.235,0.155,0.2044
ITEX2.0,5,CTL,27/03/11,07:54:38,-4.468,99.2,-4.5,1.126,0.155,0.2044
ITEX2.0,5,CTL,27/03/11,08:54:39,9.163,94.4,8.3,1.697,0.1499,0.2044
ITEX2.0,5,CTL,27/03/11,09:54:40,14.625,54.9,5.7,7.745,0.1514,0.2037
ITEX2.0,5,CTL,27/03/11,10:54:41,17.724,38.9,3.6,11.005,0.155,0.2051
ITEX2.0,5,CTL,27/03/11,11:54:42,18.842,44.9,6.6,10.883,0.1601,0.2066
ITEX2.0,5,CTL,27/03/11,12:54:43,19.341,45.7,7.4,17.819,0.1652,0.208
ITEX2.0,5,CTL,27/03/11,13:54:44,18.771,52.6,8.9,22.034,0.1688,0.2095
ITEX2.0,5,CTL,27/03/11,14:54:45,19.032,55.2,9.9,23.064,0.171,0.2095
ITEX2.0,5,CTL,27/03/11,15:54:46,18.271,55.3,9.2,24.726,0.1702,0.2095
ITEX2.0,5,CTL,27/03/11,16:54:47,17.13,58.8,9,23.448,0.1688,0.2095
ITEX2.0,5,CTL,27/03/11,17:54:48,14.457,58.8,6.5,19.627,0.1659,0.208
ITEX2.0,5,CTL,27/03/11,18:54:49,10.222,68.5,4.7,14.673,0.1615,0.2066
ITEX2.0,5,CTL,27/03/11,19:54:50,3.591,89,2,10.638,0.1572,0.2051
ITEX2.0,5,CTL,27/03/11,20:54:51,-0.675,95.4,-1.3,7.97,0.1543,0.2037
ITEX2.0,5,CTL,27/03/11,21:54:52,-1.327,98.3,-1.5,6.306,0.1521,0.2029
ITEX2.0,5,CTL,27/03/11,22:54:53,-2.217,99,-2.3,5.154,0.1499,0.2029
ITEX2.0,5,CTL,27/03/11,23:54:54,-1.27,99.8,-1.3,4.298,0.1492,0.2022
ITEX2.0,5,CTL,28/03/11,00:54:55,-1.526,100,-1.5,3.67,0.1477,0.2015
ITEX2.0,5,CTL,28/03/11,01:54:56,1.126,100,1.1,3.248,0.147,0.2022
ITEX2.0,5,CTL,28/03/11,02:54:57,4.714,100,4.7,3.827,0.1463,0.2022
ITEX2.0,5,CTL,28/03/11,03:54:58,4.402,100,4.4,4.402,0.1463,0.2022
ITEX2.0,5,CTL,28/03/11,04:54:59,3.749,100,3.8,4.506,0.1456,0.2022
ITEX2.0,5,CTL,28/03/11,05:55:00,0.797,100,0.8,3.67,0.1441,0.2015
ITEX2.0,5,CTL,28/03/11,06:55:01,0.384,100,0.4,3.009,0.1426,0.2008
ITEX2.0,5,CTL,28/03/11,07:55:02,-0.816,100,-0.8,2.53,0.1412,0.1993
ITEX2.0,5,CTL,28/03/11,08:55:03,9.336,100,9.3,3.274,0.1397,0.2
ITEX2.0,5,CTL,28/03/11,09:55:04,14.96,87,12.8,9.583,0.1434,0.2015
ITEX2.0,5,CTL,28/03/11,10:55:05,17.486,67.5,11.4,12.751,0.147,0.2029
ITEX2.0,5,CTL,28/03/11,11:55:06,18.58,63.5,11.5,12.703,0.1506,0.2029
ITEX2.0,5,CTL,28/03/11,12:55:07,20.15,59.3,12,21.103,0.1543,0.2029
ITEX2.0,5,CTL,28/03/11,13:55:08,20.174,60.3,12.3,25.744,0.1572,0.2037
ITEX2.0,5,CTL,28/03/11,14:55:09,20.174,62.3,12.8,25.89,0.1579,0.2029
ITEX2.0,5,CTL,28/03/11,15:55:10,16.177,65.8,9.8,25.186,0.155,0.2022
ITEX2.0,5,CTL,28/03/11,16:55:11,16.439,74.4,11.9,19.651,0.1521,0.2015
ITEX2.0,5,CTL,28/03/11,17:55:12,15.223,75,10.8,17.177,0.1492,0.2
ITEX2.0,5,CTL,28/03/11,18:55:13,10.98,78,7.3,13.738,0.1463,0.1993
ITEX2.0,5,CTL,28/03/11,19:55:14,5.308,90.2,3.8,10.516,0.1434,0.1978
ITEX2.0,5,CTL,28/03/11,20:55:15,6.204,97.1,5.8,8.817,0.1412,0.1978
ITEX2.0,5,CTL,28/03/11,21:55:16,3.775,98,3.5,8.319,0.1405,0.1978
ITEX2.0,5,CTL,28/03/11,22:55:17,8.419,99.9,8.4,8.319,0.1405,0.1978
ITEX2.0,5,CTL,28/03/11,23:55:18,8.27,100,8.3,9.262,0.1397,0.1986
ITEX2.0,5,CTL,29/03/11,00:55:19,7.67,99.9,7.7,8.568,0.139,0.1986
ITEX2.0,5,CTL,29/03/11,01:55:20,7.066,99.5,7,7.695,0.139,0.1978
ITEX2.0,5,CTL,29/03/11,02:55:21,6.965,99.5,6.9,7.242,0.1376,0.1978
ITEX2.0,5,CTL,29/03/11,03:55:22,6.56,98.8,6.4,6.864,0.1376,0.1978
ITEX2.0,5,CTL,29/03/11,04:55:23,6.585,99,6.4,6.661,0.1376,0.1978
ITEX2.0,5,CTL,29/03/11,05:55:24,6.281,98.9,6.1,6.306,0.1368,0.1978
ITEX2.0,5,CTL,29/03/11,06:55:25,6.611,99.4,6.5,6.153,0.1368,0.1986
ITEX2.0,5,CTL,29/03/11,07:55:26,6.737,98.4,6.5,6.306,0.1361,0.1986
ITEX2.0,5,CTL,29/03/11,08:55:27,9.163,96,8.6,7.091,0.1368,0.1986
ITEX2.0,5,CTL,29/03/11,09:55:28,11.977,90.1,10.4,10.492,0.1376,0.1978
ITEX2.0,5,CTL,29/03/11,10:55:29,12.364,87.4,10.3,13.546,0.139,0.1978
ITEX2.0,5,CTL,29/03/11,11:55:30,10.663,90.1,9.1,14.194,0.1405,0.1978
ITEX2.0,5,CTL,29/03/11,12:55:31,11.102,91.8,9.8,14.194,0.1405,0.1978
ITEX2.0,5,CTL,29/03/11,13:55:32,13.906,88.8,12.1,15.461,0.1419,0.1971
ITEX2.0,5,CTL,29/03/11,14:55:33,14.529,80.6,11.2,19.841,0.1448,0.1971
ITEX2.0,5,CTL,29/03/11,15:55:34,14.457,82.3,11.5,19.008,0.1441,0.1964
ITEX2.0,5,CTL,29/03/11,16:55:35,11.443,85,9,17.034,0.1412,0.1964
ITEX2.0,5,CTL,29/03/11,17:55:36,10.124,90.4,8.6,13.762,0.139,0.1949
ITEX2.0,5,CTL,29/03/11,18:55:37,9.386,94.9,8.6,11.856,0.1376,0.1949
ITEX2.0,5,CTL,29/03/11,19:55:38,9.657,97.7,9.3,11.029,0.1368,0.1957
ITEX2.0,5,CTL,29/03/11,20:55:39,9.657,98.8,9.5,10.736,0.1361,0.1957
ITEX2.0,5,CTL,29/03/11,21:55:40,9.903,99.3,9.8,10.712,0.1361,0.1949
ITEX2.0,5,CTL,29/03/11,22:55:41,9.952,99.7,9.9,10.736,0.1361,0.1949
ITEX2.0,5,CTL,29/03/11,23:55:42,9.756,99.7,9.7,10.638,0.1354,0.1957
ITEX2.0,5,CTL,30/03/11,00:55:43,9.608,99.9,9.6,10.516,0.1354,0.1949
ITEX2.0,5,CTL,30/03/11,01:55:44,9.41,100,9.4,10.394,0.1354,0.1957
ITEX2.0,5,CTL,30/03/11,02:55:45,8.965,100,9,10.271,0.1347,0.1957
ITEX2.0,5,CTL,30/03/11,03:55:46,8.17,99.5,8.1,9.657,0.1339,0.1957
ITEX2.0,5,CTL,30/03/11,04:55:47,8.195,98.3,8,8.767,0.1339,0.1949
ITEX2.0,5,CTL,30/03/11,05:55:48,8.27,98.4,8,8.519,0.1332,0.1949
ITEX2.0,5,CTL,30/03/11,06:55:49,8.295,97.4,7.9,8.643,0.1325,0.1949
ITEX2.0,5,CTL,30/03/11,07:55:50,8.965,94.5,8.1,8.543,0.1325,0.1949
ITEX2.0,5,CTL,30/03/11,08:55:51,8.02,98.1,7.7,9.089,0.1303,0.1978
ITEX2.0,5,CTL,30/03/11,09:55:52,7.895,99.7,7.9,9.485,0.1361,0.2015
ITEX2.0,5,CTL,30/03/11,10:55:53,8.419,99.6,8.4,9.854,0.163,0.2138
ITEX2.0,5,CTL,30/03/11,11:55:54,8.245,98.5,8,10.614,0.1637,0.216
ITEX2.0,5,CTL,30/03/11,12:55:55,8.494,100,8.5,10.075,0.1899,0.2647
ITEX2.0,5,CTL,30/03/11,13:55:56,9.756,100,9.8,10.907,0.1819,0.2451
ITEX2.0,5,CTL,30/03/11,14:55:57,11.175,93.5,10.2,13.834,0.1782,0.2371
ITEX2.0,5,CTL,30/03/11,15:55:58,11.2,87,9.1,14.721,0.1746,0.232
ITEX2.0,5,CTL,30/03/11,16:55:59,10.858,86,8.6,13.305,0.1732,0.2291
ITEX2.0,5,CTL,30/03/11,17:56:00,10.932,84.9,8.5,11.467,0.1717,0.2262
ITEX2.0,5,CTL,30/03/11,18:56:01,8.17,86,6,9.163,0.1695,0.2233
ITEX2.0,5,CTL,30/03/11,19:56:02,7.091,91.7,5.8,7.77,0.1681,0.2218
ITEX2.0,5,CTL,30/03/11,20:56:03,0.797,95.9,0.2,6.179,0.1673,0.2196
ITEX2.0,5,CTL,30/03/11,21:56:04,3.406,99.5,3.3,4.766,0.1652,0.2182
ITEX2.0,5,CTL,30/03/11,22:56:05,6.026,100,6,6.357,0.1652,0.2175
ITEX2.0,5,CTL,30/03/11,23:56:06,5.796,100,5.8,7.192,0.1652,0.2167
ITEX2.0,5,CTL,31/03/11,00:56:07,4.48,100,4.5,6.763,0.1652,0.216
ITEX2.0,5,CTL,31/03/11,01:56:08,3.459,100,3.5,6.382,0.1644,0.2153
ITEX2.0,5,CTL,31/03/11,02:56:09,2.316,100,2.3,5.872,0.1637,0.2146
ITEX2.0,5,CTL,31/03/11,03:56:10,1.805,100,1.8,5.385,0.163,0.2146
ITEX2.0,5,CTL,31/03/11,04:56:11,0.687,100,0.7,5.024,0.1623,0.2138
ITEX2.0,5,CTL,31/03/11,05:56:12,-0.423,100,-0.4,4.272,0.1615,0.2131
ITEX2.0,5,CTL,31/03/11,06:56:13,-0.929,100,-0.9,3.591,0.1615,0.2124
ITEX2.0,5,CTL,31/03/11,07:56:14,-3.896,100,-3.9,1.805,0.1666,0.2102
ITEX2.0,5,CTL,31/03/11,08:56:15,0.329,100,0.3,2.637,0.1594,0.2109
ITEX2.0,5,CTL,31/03/11,09:56:16,7.167,99.5,7.1,7.015,0.1615,0.2102
ITEX2.0,5,CTL,31/03/11,10:56:17,9.064,94.4,8.2,10.051,0.1652,0.2102
ITEX2.0,5,CTL,31/03/11,11:56:18,12.751,83.1,10,10.198,0.1681,0.2102
ITEX2.0,5,CTL,31/03/11,12:56:19,14.146,75.9,10,18.2,0.1702,0.2102
ITEX2.0,5,CTL,31/03/11,13:56:20,14.673,74.2,10.1,20.889,0.171,0.2102
ITEX2.0,5,CTL,31/03/11,14:56:21,15.533,71.1,10.3,20.674,0.171,0.2095
ITEX2.0,5,CTL,31/03/11,15:56:22,15.247,69.7,9.8,21.079,0.171,0.208
ITEX2.0,5,CTL,31/03/11,16:56:23,13.522,71.3,8.4,18.937,0.1695,0.2073
ITEX2.0,5,CTL,31/03/11,17:56:24,10.565,76.5,6.6,15.414,0.1673,0.2066
ITEX2.0,5,CTL,31/03/11,18:56:25,5.642,81.3,2.7,11.102,0.163,0.2051
ITEX2.0,5,CTL,31/03/11,19:56:26,-1.014,91.2,-2.2,7.268,0.1594,0.2029
ITEX2.0,5,CTL,31/03/11,20:56:27,-1.871,96.4,-2.3,5.024,0.1564,0.2015
ITEX2.0,5,CTL,31/03/11,21:56:28,-2.246,97.9,-2.5,3.88,0.1543,0.2
ITEX2.0,5,CTL,31/03/11,22:56:29,-1.986,97,-2.4,3.063,0.1528,0.1993
ITEX2.0,5,CTL,31/03/11,23:56:30,-0.563,95.6,-1.1,2.477,0.1521,0.1993
ITEX2.0,5,CTL,01/04/11,00:56:31,-3.419,94.3,-4.2,2.101,0.1514,0.1986
ITEX2.0,5,CTL,01/04/11,01:56:32,-3.035,97.2,-3.4,1.67,0.1506,0.1978
ITEX2.0,5,CTL,01/04/11,02:56:33,-4.287,97.9,-4.5,1.317,0.1506,0.1986
ITEX2.0,5,CTL,01/04/11,03:56:34,-3.687,99.1,-3.8,1.099,0.1499,0.1978
ITEX2.0,5,CTL,01/04/11,04:56:35,-4.317,99.5,-4.3,0.989,0.1492,0.1978
ITEX2.0,5,CTL,01/04/11,05:56:36,-1.871,98.8,-2,0.907,0.1485,0.1978
ITEX2.0,5,CTL,01/04/11,06:56:37,3.354,99.2,3.2,0.989,0.1463,0.1971
ITEX2.0,5,CTL,01/04/11,07:56:38,3.906,99.2,3.8,1.588,0.1448,0.1964
ITEX2.0,5,CTL,01/04/11,08:56:39,8.195,96,7.6,3.564,0.1448,0.1964
ITEX2.0,5,CTL,01/04/11,09:56:40,10.834,88.1,9,8.195,0.1463,0.1971
ITEX2.0,5,CTL,01/04/11,10:56:41,13.064,82.2,10.1,11.005,0.1499,0.1986
ITEX2.0,5,CTL,01/04/11,11:56:42,15.008,76.4,10.9,11.346,0.1543,0.2
ITEX2.0,5,CTL,01/04/11,12:56:43,16.368,72.4,11.4,18.652,0.1594,0.2015
ITEX2.0,5,CTL,01/04/11,13:56:44,16.32,72.2,11.3,21.175,0.163,0.2022
ITEX2.0,5,CTL,01/04/11,14:56:45,15.414,72.2,10.4,20.698,0.1644,0.2022
ITEX2.0,5,CTL,01/04/11,15:56:46,14.553,72.9,9.8,21.318,0.1637,0.2022
ITEX2.0,5,CTL,01/04/11,16:56:47,11.759,77.9,8,19.103,0.1615,0.2022
ITEX2.0,5,CTL,01/04/11,17:56:48,8.369,85.9,6.2,15.318,0.1579,0.2015
ITEX2.0,5,CTL,01/04/11,18:56:49,7.293,92.2,6.1,11.224,0.1543,0.2
ITEX2.0,5,CTL,01/04/11,19:56:50,6.408,95.8,5.8,9.139,0.1521,0.1993
ITEX2.0,5,CTL,01/04/11,20:56:51,5.949,96.9,5.5,7.82,0.1506,0.1986
ITEX2.0,5,CTL,01/04/11,21:56:52,6.128,95.7,5.5,7.142,0.1492,0.1978
ITEX2.0,5,CTL,01/04/11,22:56:53,6.102,96.6,5.6,7.066,0.1485,0.1978
ITEX2.0,5,CTL,01/04/11,23:56:54,5.924,95.6,5.3,7.419,0.1477,0.1978
ITEX2.0,5,CTL,02/04/11,00:56:55,4.818,95.7,4.2,6.914,0.147,0.1971
ITEX2.0,5,CTL,02/04/11,01:56:56,3.142,97.5,2.8,5.488,0.1456,0.1971
ITEX2.0,5,CTL,02/04/11,02:56:57,0.051,98.7,-0.1,4.428,0.1441,0.1964
ITEX2.0,5,CTL,02/04/11,03:56:58,-0.115,99.5,-0.1,3.274,0.1434,0.1964
ITEX2.0,5,CTL,02/04/11,04:56:59,-1.213,99.5,-1.2,1.967,0.1419,0.1957
ITEX2.0,5,CTL,02/04/11,05:57:00,-0.283,99.8,-0.3,1.507,0.1412,0.1949
ITEX2.0,5,CTL,02/04/11,06:57:01,0.577,100,0.6,2.101,0.1405,0.1949
ITEX2.0,5,CTL,02/04/11,07:57:02,-0.901,100,-0.9,2.236,0.1397,0.1949
ITEX2.0,5,CTL,02/04/11,08:57:03,0.024,99.9,0,2.503,0.1397,0.1949
ITEX2.0,5,CTL,02/04/11,09:57:04,5.231,94.8,4.5,4.558,0.1405,0.1949
ITEX2.0,5,CTL,02/04/11,10:57:05,7.795,83.8,5.2,7.519,0.1426,0.1957
ITEX2.0,5,CTL,02/04/11,11:57:06,9.756,73.6,5.3,7.945,0.1441,0.1957
ITEX2.0,5,CTL,02/04/11,12:57:07,11.248,67.4,5.4,15.748,0.147,0.1964
ITEX2.0,5,CTL,02/04/11,13:57:08,12.437,62.6,5.5,19.627,0.1499,0.1957
ITEX2.0,5,CTL,02/04/11,14:57:09,13.69,60,6.1,20.198,0.1514,0.1964
ITEX2.0,5,CTL,02/04/11,15:57:10,14.218,54.6,5.2,21.533,0.1514,0.1957
ITEX2.0,5,CTL,02/04/11,16:57:11,13.281,52.3,3.7,19.555,0.1499,0.1949
ITEX2.0,5,CTL,02/04/11,17:57:12,10.271,59.2,2.7,16.344,0.147,0.1942
ITEX2.0,5,CTL,02/04/11,18:57:13,3.116,76.4,-0.6,11.467,0.1426,0.1928
ITEX2.0,5,CTL,02/04/11,19:57:14,-0.845,92.5,-1.9,7.217,0.139,0.1913
ITEX2.0,5,CTL,02/04/11,20:57:15,-3.926,97,-4.3,4.844,0.1368,0.1906
ITEX2.0,5,CTL,02/04/11,21:57:16,-4.864,97.2,-5.2,3.036,0.1347,0.1891
ITEX2.0,5,CTL,02/04/11,22:57:17,-4.468,98.2,-4.7,2.128,0.1332,0.1884
ITEX2.0,5,CTL,02/04/11,23:57:18,-5.263,96.1,-5.7,1.18,0.1325,0.1877
ITEX2.0,5,CTL,03/04/11,00:57:19,-7.901,93.8,-8.7,0.384,0.131,0.187
ITEX2.0,5,CTL,03/04/11,01:57:20,-8.363,89.9,-9.7,0.079,0.1303,0.1862
ITEX2.0,5,CTL,03/04/11,02:57:21,-8.696,91.4,-9.8,-0.199,0.1288,0.1855
ITEX2.0,5,CTL,03/04/11,03:57:22,-6.993,90.3,-8.3,-0.395,0.1274,0.1848
ITEX2.0,5,CTL,03/04/11,04:57:23,-7.219,85.2,-9.2,-0.507,0.1267,0.184
ITEX2.0,5,CTL,03/04/11,05:57:24,-7.186,83.8,-9.4,-0.732,0.1245,0.1826
ITEX2.0,5,CTL,03/04/11,06:57:25,-5.822,78.7,-8.9,-0.873,0.123,0.1826
ITEX2.0,5,CTL,03/04/11,07:57:26,-2.246,74.3,-6.1,-0.816,0.1223,0.1826
ITEX2.0,5,CTL,03/04/11,08:57:27,8.618,53.6,-0.2,-0.255,0.1245,0.187
ITEX2.0,5,CTL,03/04/11,09:57:28,13.209,35.2,-1.8,3.195,0.1274,0.1884
ITEX2.0,5,CTL,03/04/11,10:57:29,15.724,33.1,-0.4,8.965,0.1296,0.1884
ITEX2.0,5,CTL,03/04/11,11:57:30,16.868,33.7,0.8,9.706,0.1325,0.1884
ITEX2.0,5,CTL,03/04/11,12:57:31,17.629,37.9,3.1,18.2,0.1354,0.1884
ITEX2.0,5,CTL,03/04/11,13:57:32,18.295,38.8,4,22.513,0.1376,0.1884
ITEX2.0,5,CTL,03/04/11,14:57:33,18.2,41.1,4.8,22.226,0.139,0.1884
ITEX2.0,5,CTL,03/04/11,15:57:34,16.225,41.1,3,22.585,0.1376,0.1877
ITEX2.0,5,CTL,03/04/11,16:57:35,13.594,43.1,1.3,20.007,0.1354,0.1862
ITEX2.0,5,CTL,03/04/11,17:57:36,12.074,48.6,1.6,16.582,0.1318,0.1855
ITEX2.0,5,CTL,03/04/11,18:57:37,6.458,64.5,0.3,11.686,0.1281,0.184
ITEX2.0,5,CTL,03/04/11,19:57:38,4.869,79.4,1.6,8.22,0.1259,0.1833
ITEX2.0,5,CTL,03/04/11,20:57:39,4.063,83.6,1.5,6.661,0.1245,0.1833
ITEX2.0,5,CTL,03/04/11,21:57:40,3.643,86.7,1.6,5.77,0.123,0.1833
ITEX2.0,5,CTL,03/04/11,22:57:41,3.301,85.1,1,5.05,0.1223,0.184
ITEX2.0,5,CTL,03/04/11,23:57:42,2.61,85.4,0.4,4.454,0.1223,0.1833
ITEX2.0,5,CTL,04/04/11,00:57:43,1.805,88.3,0.1,3.932,0.1216,0.1833
ITEX2.0,5,CTL,04/04/11,01:57:44,2.021,93.6,1.1,3.617,0.1216,0.1833
ITEX2.0,5,CTL,04/04/11,02:57:45,1.967,97.6,1.6,3.722,0.1209,0.184
ITEX2.0,5,CTL,04/04/11,03:57:46,2.021,97.3,1.6,3.538,0.1209,0.184
ITEX2.0,5,CTL,04/04/11,04:57:47,1.18,96.7,0.7,3.195,0.1201,0.184
ITEX2.0,5,CTL,04/04/11,05:57:48,1.724,99.5,1.7,3.38,0.1201,0.1848
ITEX2.0,5,CTL,04/04/11,06:57:49,1.099,100,1.1,3.142,0.1201,0.1855
ITEX2.0,5,CTL,04/04/11,07:57:50,1.317,99.3,1.2,2.69,0.1201,0.1848
ITEX2.0,5,CTL,04/04/11,08:57:51,6.179,97.8,5.9,3.932,0.1201,0.1855
ITEX2.0,5,CTL,04/04/11,09:57:52,9.608,85.2,7.3,7.97,0.1201,0.1848
ITEX2.0,5,CTL,04/04/11,10:57:53,11.734,73.5,7.2,10.883,0.1216,0.184
ITEX2.0,5,CTL,04/04/11,11:57:54,13.064,70.1,7.8,11.127,0.123,0.1833
ITEX2.0,5,CTL,04/04/11,12:57:55,14.002,65.7,7.7,19.008,0.1245,0.1833
