Date,"Time, GMT+11:00","Temp, ÁC (SEN S/N: 9818218, LBL: Ambient)","RH, % (SEN S/N: 9818218)","DewPt, ÁC (SEN S/N: 9818218)","Temp, ÁC (SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m^3/m^3 (SEN S/N: 4650904)"
18/02/12,06:05:48,9.657,99.4,9.6,11.807,0.0606,0.10931
18/02/12,07:05:49,10.712,100,10.7,11.88,0.0613,0.10988
18/02/12,08:05:50,11.977,99.9,12,12.389,0.0606,0.10988
18/02/12,09:05:51,12.92,96.6,12.4,13.546,0.0606,0.10988
18/02/12,10:05:52,15.414,95,14.6,15.103,0.0613,0.10931
18/02/12,11:05:53,20.293,78.3,16.4,17.439,0.062,0.10874
18/02/12,12:05:54,18.771,66.7,12.5,20.627,0.0635,0.10874
18/02/12,13:05:55,21.103,63.2,13.9,27.801,0.0642,0.10931
18/02/12,14:05:56,26.989,56.9,17.7,33.079,0.0657,0.11045
18/02/12,15:05:57,24.146,52.8,13.9,34.387,0.0671,0.10931
18/02/12,16:05:58,28.493,50.8,17.3,33.105,0.0678,0.10988
18/02/12,17:05:59,21.366,51.9,11.1,31.765,0.0686,0.10988
18/02/12,18:06:00,18.224,77.8,14.3,23.521,0.0664,0.10988
18/02/12,19:06:01,16.344,76.9,12.3,21.056,0.0649,0.10931
18/02/12,20:06:02,13.425,88.7,11.6,18.105,0.0635,0.10931
18/02/12,21:06:03,13.257,95,12.5,16.725,0.0613,0.10931
18/02/12,22:06:04,12.098,95.4,11.4,15.891,0.0606,0.10931
18/02/12,23:06:05,10.541,96.6,10,14.385,0.0598,0.10874
19/02/12,00:06:06,9.163,97.1,8.7,13.112,0.0598,0.10874
19/02/12,01:06:07,6.839,94.2,6,11.54,0.0584,0.10817
19/02/12,02:06:08,10.541,98.5,10.3,11.565,0.0584,0.10817
19/02/12,03:06:09,11.248,95.6,10.6,11.856,0.0584,0.10817
19/02/12,04:06:10,10.858,96.6,10.4,12.122,0.0577,0.10817
19/02/12,05:06:11,11.394,99.1,11.3,12.171,0.0577,0.10817
19/02/12,06:06:12,11.029,99.8,11,12.316,0.0577,0.10817
19/02/12,07:06:13,10.638,99.6,10.6,12.05,0.0569,0.10817
19/02/12,08:06:14,10.785,97.9,10.5,12.025,0.0569,0.10817
19/02/12,09:06:15,13.425,94.5,12.6,13.064,0.0562,0.10817
19/02/12,10:06:16,13.281,92.6,12.1,15.175,0.0569,0.10817
19/02/12,11:06:17,14.601,92,13.3,16.272,0.0577,0.10817
19/02/12,12:06:18,15.031,91.3,13.6,16.415,0.0577,0.10874
19/02/12,13:06:19,15.581,87.3,13.5,17.415,0.0584,0.10931
19/02/12,14:06:20,17.938,91.6,16.6,17.558,0.0584,0.10874
19/02/12,15:06:21,17.463,79.7,13.9,19.841,0.0584,0.10874
19/02/12,16:06:22,18.01,86.4,15.7,20.388,0.0591,0.10931
19/02/12,17:06:23,16.582,75.2,12.2,21.366,0.0606,0.10931
19/02/12,18:06:24,14.553,75.9,10.4,19.127,0.0598,0.10931
19/02/12,19:06:25,13.978,78.3,10.3,16.749,0.0591,0.10988
19/02/12,20:06:26,11.589,85.7,9.3,14.816,0.0569,0.10988
19/02/12,21:06:27,8.916,90.7,7.5,12.823,0.0569,0.10874
19/02/12,22:06:28,7.67,95,6.9,11.248,0.0562,0.10874
19/02/12,23:06:29,8.543,99.2,8.4,10.541,0.0555,0.10817
20/02/12,00:06:30,6.408,98.2,6.1,10.026,0.0555,0.10817
20/02/12,01:06:31,5.719,97.9,5.4,9.386,0.0548,0.10817
20/02/12,02:06:32,4.272,96.9,3.8,8.742,0.0548,0.10817
20/02/12,03:06:33,4.818,98,4.5,8.469,0.0548,0.10817
20/02/12,04:06:34,5.949,98.1,5.7,8.145,0.054,0.10817
20/02/12,05:06:35,4.063,97.7,3.7,7.945,0.054,0.1076
20/02/12,06:06:36,4.037,97.6,3.7,7.444,0.054,0.1076
20/02/12,07:06:37,5.488,98.9,5.3,7.67,0.054,0.10817
20/02/12,08:06:38,11.224,100,11.2,9.139,0.054,0.10817
20/02/12,09:06:39,13.786,95.8,13.1,12.243,0.054,0.10817
20/02/12,10:06:40,15.27,85.6,12.9,14.888,0.0548,0.10817
20/02/12,11:06:41,16.63,79.7,13.1,17.486,0.0555,0.10817
20/02/12,12:06:42,15.438,79.3,11.9,18.033,0.0562,0.10817
20/02/12,13:06:43,10.858,91,9.5,15.414,0.054,0.1116
20/02/12,14:06:44,10.687,99.3,10.6,13.112,0.054,0.11217
20/02/12,15:06:45,10.907,99.9,10.9,13.233,0.0533,0.11217
20/02/12,16:06:46,10.296,99.8,10.3,14.29,0.054,0.11274
20/02/12,17:06:47,10.222,99.5,10.2,13.714,0.0533,0.11217
20/02/12,18:06:48,10.492,98.2,10.2,13.353,0.0533,0.1116
20/02/12,19:06:49,9.952,98.1,9.7,12.992,0.0533,0.1116
20/02/12,20:06:50,8.767,98.6,8.6,11.977,0.0526,0.1116
20/02/12,21:06:51,8.866,99.9,8.9,11.297,0.0526,0.11102
20/02/12,22:06:52,9.41,100,9.4,11.346,0.0526,0.11102
20/02/12,23:06:53,9.336,100,9.3,11.346,0.0526,0.11102
21/02/12,00:06:54,8.668,100,8.7,11.2,0.0526,0.11045
21/02/12,01:06:55,7.795,100,7.8,10.907,0.0526,0.11045
21/02/12,02:06:56,6.535,99.5,6.5,9.805,0.0526,0.11102
21/02/12,03:06:57,6.357,99.5,6.3,8.891,0.0519,0.11102
21/02/12,04:06:58,5.282,99.5,5.2,8.469,0.0526,0.11045
21/02/12,05:06:59,3.168,99.1,3,7.544,0.0519,0.10988
21/02/12,06:07:00,1.994,98.7,1.8,6.535,0.0526,0.10988
21/02/12,07:07:01,2.956,99.2,2.8,6.102,0.0526,0.10988
21/02/12,08:07:02,10.173,100,10.2,6.914,0.0533,0.10988
21/02/12,09:07:03,13.81,94.3,12.9,8.693,0.0533,0.10988
21/02/12,10:07:04,20.984,80.4,17.5,12.268,0.0533,0.10988
21/02/12,11:07:05,22.537,67.2,16.2,15.7,0.0533,0.11045
21/02/12,12:07:06,19.008,65.5,12.4,18.081,0.054,0.10988
21/02/12,13:07:07,26.304,66,19.5,23.232,0.0548,0.10988
21/02/12,14:07:08,26.304,63.8,18.9,25.817,0.0548,0.10988
21/02/12,15:07:09,23.088,57.7,14.3,30.824,0.0569,0.11045
21/02/12,16:07:10,26.989,56.5,17.6,31.586,0.0591,0.11045
21/02/12,17:07:11,15.294,67.1,9.2,25.355,0.0584,0.11102
21/02/12,18:07:12,11.419,87.8,9.5,19.056,0.0562,0.1116
21/02/12,19:07:13,10.785,92.7,9.7,16.725,0.0548,0.11102
21/02/12,20:07:14,9.509,94.8,8.7,15.318,0.0533,0.11217
21/02/12,21:07:15,8.99,96.9,8.5,13.978,0.0526,0.11102
21/02/12,22:07:16,8.767,97.5,8.4,13.161,0.0526,0.11045
21/02/12,23:07:17,8.717,98.1,8.4,12.654,0.0519,0.10988
22/02/12,00:07:18,8.469,98.5,8.3,12.316,0.0519,0.10988
22/02/12,01:07:19,8.841,98.2,8.6,11.88,0.0511,0.10988
22/02/12,02:07:20,5.076,94,4.2,10.492,0.0504,0.10988
22/02/12,03:07:21,4.506,95.9,3.9,9.064,0.0504,0.10988
22/02/12,04:07:22,4.584,97,4.2,8.469,0.0504,0.10988
22/02/12,05:07:23,2.823,94.7,2.1,7.569,0.0511,0.11045
22/02/12,06:07:24,3.354,96.2,2.8,7.066,0.0511,0.10988
22/02/12,07:07:25,5.385,98.9,5.2,7.494,0.0511,0.10931
22/02/12,08:07:26,10.247,97.1,9.8,8.344,0.0519,0.10931
22/02/12,09:07:27,14.816,90.6,13.3,10.59,0.0519,0.10931
22/02/12,10:07:28,15.342,81.8,12.3,14.05,0.0519,0.11045
22/02/12,11:07:29,18.081,78.7,14.3,16.082,0.0533,0.10988
22/02/12,12:07:30,18.771,75.1,14.3,18.675,0.054,0.10931
22/02/12,13:07:31,18.485,70.6,13.1,24.315,0.0548,0.10988
22/02/12,14:07:32,21.7,64,14.6,29.916,0.0569,0.10988
22/02/12,15:07:33,22.753,64.3,15.7,31.23,0.0591,0.10988
22/02/12,16:07:34,20.46,61.8,12.9,30.976,0.0613,0.11102
22/02/12,17:07:35,20.65,58.7,12.3,27.333,0.0613,0.11045
22/02/12,18:07:36,22.226,57.2,13.4,23.088,0.0606,0.11045
22/02/12,19:07:37,13.69,77.5,9.8,19.222,0.0584,0.11102
22/02/12,20:07:38,11.005,85.4,8.7,16.511,0.0562,0.11045
22/02/12,21:07:39,8.27,89.4,6.6,13.954,0.0555,0.11045
22/02/12,22:07:40,7.92,93.1,6.9,12.606,0.054,0.11045
22/02/12,23:07:41,9.632,95.9,9,12.195,0.0533,0.10988
23/02/12,00:07:42,6.204,93.9,5.3,11.419,0.0526,0.10931
23/02/12,01:07:43,3.591,92.2,2.4,9.485,0.0526,0.10874
23/02/12,02:07:44,7.242,98.8,7.1,8.841,0.0526,0.10931
23/02/12,03:07:45,8.444,99.2,8.3,9.41,0.0519,0.10874
23/02/12,04:07:46,9.213,97.9,8.9,10.051,0.0519,0.10874
23/02/12,05:07:47,8.618,97.4,8.2,9.928,0.0519,0.10874
23/02/12,06:07:48,8.568,95.4,7.9,9.632,0.0519,0.10874
23/02/12,07:07:49,8.99,91.2,7.6,9.485,0.0519,0.10817
23/02/12,08:07:50,10.736,87.3,8.7,10.271,0.0519,0.10817
23/02/12,09:07:51,13.088,81,9.9,11.734,0.0511,0.10817
23/02/12,10:07:52,16.439,69.3,10.8,13.112,0.0519,0.10931
23/02/12,11:07:53,19.651,62.4,12.3,15.342,0.0526,0.10874
23/02/12,12:07:54,20.746,61.7,13.1,19.817,0.0533,0.10874
23/02/12,13:07:55,21.676,62.4,14.2,27.333,0.0548,0.10874
23/02/12,14:07:56,22.274,57.3,13.4,33.339,0.0577,0.10874
23/02/12,15:07:57,23.112,55.3,13.7,36.444,0.0591,0.10874
23/02/12,16:07:58,22.633,54.6,13,35.102,0.0598,0.10931
23/02/12,17:07:59,22.657,54.6,13.1,30.976,0.0591,0.10931
23/02/12,18:08:00,19.698,56.2,10.7,24.944,0.0584,0.10931
23/02/12,19:08:01,16.749,62.3,9.5,20.484,0.0569,0.10931
23/02/12,20:08:02,11.224,73.8,6.7,17.058,0.0555,0.10931
23/02/12,21:08:03,7.444,85.7,5.2,13.762,0.0533,0.10931
23/02/12,22:08:04,6.839,91.9,5.6,12.219,0.0526,0.10931
23/02/12,23:08:05,6.23,92.9,5.2,11.127,0.0519,0.10817
24/02/12,00:08:06,4.48,91.8,3.3,10.001,0.0511,0.10817
24/02/12,01:08:07,4.011,93.6,3.1,9.238,0.0511,0.1076
24/02/12,02:08:08,4.324,95.7,3.7,8.643,0.0504,0.1076
24/02/12,03:08:09,6.306,98.2,6,8.643,0.0504,0.1076
24/02/12,04:08:10,5.924,96,5.3,8.494,0.0504,0.10702
24/02/12,05:08:11,8.369,94.7,7.6,8.494,0.0504,0.10702
24/02/12,06:08:12,8.717,88.5,6.9,9.015,0.0504,0.10702
24/02/12,07:08:13,8.891,87.5,6.9,8.99,0.0504,0.1076
24/02/12,08:08:14,14.218,79.4,10.7,9.829,0.0504,0.1076
24/02/12,09:08:15,17.463,68.4,11.6,11.54,0.0504,0.1076
24/02/12,10:08:16,19.365,63.8,12.4,13.594,0.0511,0.1076
24/02/12,11:08:17,20.889,62,13.4,15.963,0.0519,0.10702
24/02/12,12:08:18,21.27,61.5,13.6,19.936,0.0526,0.1076
24/02/12,13:08:19,22.417,60.9,14.5,29.315,0.054,0.1076
24/02/12,14:08:20,24.895,59.5,16.5,36.96,0.0555,0.10702
24/02/12,15:08:21,25.355,55.2,15.7,40.4,0.0569,0.10702
24/02/12,16:08:22,25.55,53.9,15.5,38.644,0.0584,0.1076
24/02/12,17:08:23,24.339,50.8,13.5,33.809,0.0577,0.10817
24/02/12,18:08:24,22.226,49.7,11.2,26.378,0.0569,0.1076
24/02/12,19:08:25,18.747,55.7,9.7,21.987,0.0562,0.10702
24/02/12,20:08:26,11.929,71.8,7,17.843,0.0548,0.10817
24/02/12,21:08:27,7.594,83.7,5,13.858,0.0526,0.1076
24/02/12,22:08:28,7.167,90.2,5.7,12.074,0.0511,0.10702
24/02/12,23:08:29,7.343,93.9,6.4,11.321,0.0511,0.10645
25/02/12,00:08:30,7.87,97.7,7.5,11.175,0.0504,0.10588
25/02/12,01:08:31,9.386,93.9,8.5,10.956,0.0497,0.10588
25/02/12,02:08:32,10.149,89.9,8.6,10.98,0.0497,0.10531
25/02/12,03:08:33,12.05,85.8,9.8,11.175,0.0497,0.10531
25/02/12,04:08:34,12.171,81,9,11.37,0.049,0.10588
25/02/12,05:08:35,12.147,82.6,9.3,11.394,0.049,0.10645
25/02/12,06:08:36,12.268,84.4,9.7,11.37,0.0482,0.10645
25/02/12,07:08:37,12.147,84.8,9.7,11.321,0.0482,0.10645
25/02/12,08:08:38,14.768,78.2,11,11.783,0.049,0.10588
25/02/12,09:08:39,17.153,70.9,11.8,12.823,0.049,0.10588
25/02/12,10:08:40,19.579,64,12.6,14.433,0.049,0.10588
25/02/12,11:08:41,22.034,61,14.2,17.034,0.0497,0.10588
25/02/12,12:08:42,21.939,59.6,13.7,21.27,0.0511,0.10588
25/02/12,13:08:43,23.304,58.1,14.6,31.23,0.0526,0.10531
25/02/12,14:08:44,27.235,53.7,17,39.545,0.054,0.10474
25/02/12,15:08:45,25.307,50,14.2,42.983,0.0555,0.10474
25/02/12,16:08:46,26.329,39.2,11.4,40.833,0.0562,0.10531
25/02/12,17:08:47,26.109,35.1,9.5,35.182,0.0562,0.10531
25/02/12,18:08:48,22.561,42.8,9.3,27.259,0.0548,0.10531
25/02/12,19:08:49,20.531,54.9,11.2,22.729,0.054,0.10474
25/02/12,20:08:50,12.461,70.2,7.2,18.081,0.0526,0.10474
25/02/12,21:08:51,10.834,79.1,7.4,15.247,0.0504,0.10417
25/02/12,22:08:52,12.171,77.8,8.4,14.146,0.049,0.10417
25/02/12,23:08:53,12.413,70.1,7.1,13.81,0.0482,0.10417
26/02/12,00:08:54,13.112,62.9,6.2,12.944,0.0475,0.1036
26/02/12,01:08:55,11.929,59.5,4.3,12.364,0.0468,0.1036
26/02/12,02:08:56,11.832,62.8,5,11.904,0.0468,0.1036
26/02/12,03:08:57,12.413,58,4.4,11.662,0.046,0.1036
26/02/12,04:08:58,12.413,60.9,5.1,11.589,0.046,0.10303
26/02/12,05:08:59,12.558,68.3,6.9,11.734,0.0453,0.10303
26/02/12,06:09:00,11.71,71.4,6.7,11.589,0.0453,0.10303
26/02/12,07:09:01,12.171,73.7,7.6,11.492,0.0453,0.10303
26/02/12,08:09:02,12.847,83.4,10.1,12.485,0.0453,0.10303
26/02/12,09:09:03,11.419,87.5,9.4,14.29,0.0453,0.10245
26/02/12,10:09:04,12.316,98.3,12.1,14.218,0.0453,0.10303
26/02/12,11:09:05,12.727,100,12.7,14.194,0.0453,0.10245
26/02/12,12:09:06,13.305,100,13.3,14.505,0.0446,0.10188
26/02/12,13:09:07,13.329,100,13.3,15.629,0.0446,0.10074
26/02/12,14:09:08,14.721,100,14.7,16.32,0.0453,0.10074
26/02/12,15:09:09,14.481,100,14.5,16.82,0.0431,0.09846
26/02/12,16:09:10,14.553,100,14.6,16.796,0.0446,0.0996
26/02/12,17:09:11,13.954,100,14,16.487,0.0446,0.09903
26/02/12,18:09:12,13.449,100,13.5,15.485,0.0439,0.09903
26/02/12,19:09:13,13.425,100,13.4,14.816,0.0439,0.09903
26/02/12,20:09:14,13.377,100,13.4,14.505,0.0439,0.09903
26/02/12,21:09:15,13.329,100,13.3,14.266,0.0439,0.09903
26/02/12,22:09:16,13.497,100,13.5,14.146,0.0431,0.09903
26/02/12,23:09:17,13.594,100,13.6,14.074,0.0431,0.09903
27/02/12,00:09:18,13.522,100,13.5,14.026,0.0431,0.09903
27/02/12,01:09:19,13.69,100,13.7,14.026,0.0431,0.0996
27/02/12,02:09:20,13.497,100,13.5,13.954,0.0431,0.09903
27/02/12,03:09:21,13.425,100,13.4,13.882,0.0431,0.09903
27/02/12,04:09:22,13.425,100,13.4,13.834,0.0431,0.09903
27/02/12,05:09:23,13.233,100,13.2,13.714,0.0439,0.09903
27/02/12,06:09:24,13.209,100,13.2,13.666,0.0431,0.09903
27/02/12,07:09:25,13.305,100,13.3,13.642,0.0439,0.0996
27/02/12,08:09:26,13.738,100,13.8,14.026,0.0439,0.0996
27/02/12,09:09:27,14.074,100,14.1,15.055,0.0439,0.0996
27/02/12,10:09:28,15.055,100,15.1,16.225,0.0453,0.0996
27/02/12,11:09:29,15.342,100,15.4,17.843,0.0468,0.0996
27/02/12,12:09:30,14.912,100,14.9,18.319,0.0482,0.10017
27/02/12,13:09:31,14.649,100,14.7,18.176,0.049,0.10017
27/02/12,14:09:32,14.912,100,14.9,17.582,0.049,0.10074
27/02/12,15:09:33,14.984,100,15,17.391,0.049,0.10074
27/02/12,16:09:34,14.457,100,14.5,17.344,0.049,0.10074
27/02/12,17:09:35,14.314,100,14.3,16.272,0.049,0.10131
27/02/12,18:09:36,14.529,100,14.5,15.819,0.0482,0.10074
27/02/12,19:09:37,14.122,100,14.1,15.342,0.049,0.10588
27/02/12,20:09:38,12.413,100,12.4,14.337,0.0482,0.11274
27/02/12,21:09:39,12.63,100,12.6,13.618,0.0475,0.11331
27/02/12,22:09:40,13.353,100,13.4,13.81,0.0475,0.11217
27/02/12,23:09:41,13.642,100,13.7,14.05,0.0482,0.11217
28/02/12,00:09:42,11.443,100,11.5,13.497,0.0504,0.12074
28/02/12,01:09:43,11.127,100,11.1,12.703,0.0657,0.12531
28/02/12,02:09:44,11.224,100,11.2,12.292,0.0983,0.13673
28/02/12,03:09:45,11.175,100,11.2,12.098,0.0954,0.14073
28/02/12,04:09:46,11.37,100,11.4,12.147,0.0947,0.14073
28/02/12,05:09:47,11.394,100,11.4,12.122,0.0954,0.14187
28/02/12,06:09:48,11.613,100,11.6,12.147,0.0962,0.14244
28/02/12,07:09:49,11.832,100,11.8,12.292,0.0976,0.14416
28/02/12,08:09:50,11.783,100,11.8,12.219,0.0976,0.14416
28/02/12,09:09:51,13.57,100,13.6,13.064,0.0933,0.14359
28/02/12,10:09:52,16.034,100,16.1,14.697,0.0904,0.14244
28/02/12,11:09:53,16.725,100,16.7,16.106,0.0882,0.14187
28/02/12,12:09:54,21.437,100,21.5,18.533,0.0874,0.14187
28/02/12,13:09:55,20.15,99.5,20.1,22.633,0.086,0.1413
28/02/12,14:09:56,17.106,98.1,16.8,21.342,0.086,0.1413
28/02/12,15:09:57,15.7,98.5,15.5,19.508,0.0853,0.14073
28/02/12,16:09:58,15.819,99.7,15.8,18.081,0.0831,0.14073
28/02/12,17:09:59,16.034,97.4,15.6,18.985,0.0831,0.14016
28/02/12,18:10:00,15.127,95.9,14.5,18.818,0.0824,0.14016
28/02/12,19:10:01,12.654,96.9,12.2,17.225,0.0816,0.13959
28/02/12,20:10:02,11.127,99.3,11,15.414,0.0802,0.13959
28/02/12,21:10:03,10.075,99.8,10.1,13.906,0.0795,0.13959
28/02/12,22:10:04,10.149,100,10.2,13.112,0.0787,0.13902
28/02/12,23:10:05,10.932,100,10.9,13.088,0.078,0.13845
29/02/12,00:10:06,11.297,100,11.3,12.992,0.078,0.13845
29/02/12,01:10:07,12.437,100,12.5,13.112,0.0773,0.13845
29/02/12,02:10:08,12.461,100,12.5,13.329,0.0773,0.13787
29/02/12,03:10:09,12.025,100,12,13.305,0.0766,0.13787
29/02/12,04:10:10,11.783,100,11.8,12.944,0.0773,0.13787
29/02/12,05:10:11,11.662,100,11.7,12.799,0.0766,0.13787
29/02/12,06:10:12,11.516,100,11.5,12.847,0.0766,0.1373
29/02/12,07:10:13,10.173,100,10.2,12.219,0.0758,0.1373
29/02/12,08:10:14,11.589,100,11.6,12.195,0.0758,0.1373
29/02/12,09:10:15,13.81,99.2,13.7,13.882,0.0766,0.13673
29/02/12,10:10:16,15.915,95.1,15.2,15.843,0.0766,0.13673
29/02/12,11:10:17,17.843,90.8,16.3,17.986,0.0773,0.13673
29/02/12,12:10:18,17.724,88,15.7,19.175,0.0773,0.1373
29/02/12,13:10:19,18.675,85.5,16.2,19.865,0.078,0.1373
29/02/12,14:10:20,15.294,84.5,12.7,19.746,0.0787,0.13787
29/02/12,15:10:21,15.318,91.4,13.9,17.891,0.078,0.1373
29/02/12,16:10:22,13.594,91.7,12.3,17.344,0.0773,0.1373
29/02/12,17:10:23,12.678,96.2,12.1,16.034,0.0766,0.1373
29/02/12,18:10:24,12.147,97.8,11.8,15.342,0.0766,0.1373
29/02/12,19:10:25,11.419,98.6,11.2,14.649,0.0766,0.13673
29/02/12,20:10:26,10.785,99.9,10.8,13.906,0.0751,0.13673
29/02/12,21:10:27,10.369,100,10.4,13.305,0.0751,0.13673
29/02/12,22:10:28,9.903,100,9.9,12.896,0.0751,0.13673
29/02/12,23:10:29,9.558,100,9.6,12.437,0.0751,0.13673
01/03/12,00:10:30,9.435,100,9.4,12.122,0.0758,0.13673
01/03/12,01:10:31,9.435,100,9.4,11.856,0.0787,0.1373
01/03/12,02:10:32,9.361,100,9.4,11.613,0.0853,0.13845
01/03/12,03:10:33,9.064,100,9.1,11.297,0.0918,0.13959
01/03/12,04:10:34,8.568,100,8.6,10.638,0.0991,0.14244
01/03/12,05:10:35,8.295,100,8.3,10.1,0.102,0.1453
01/03/12,06:10:36,8.12,100,8.1,9.682,0.102,0.14816
01/03/12,07:10:37,8.07,100,8.1,9.534,0.1063,0.15444
01/03/12,08:10:38,8.394,100,8.4,9.114,0.1201,0.1693
01/03/12,09:10:39,8.245,100,8.3,9.213,0.115,0.16701
01/03/12,10:10:40,8.145,100,8.2,9.632,0.1165,0.1693
01/03/12,11:10:41,8.344,100,8.4,9.583,0.118,0.17044
01/03/12,12:10:42,9.064,100,9.1,9.879,0.1187,0.17215
01/03/12,13:10:43,9.682,100,9.7,10.541,0.1172,0.17215
01/03/12,14:10:44,9.558,100,9.6,11.419,0.1136,0.1653
01/03/12,15:10:45,9.312,100,9.3,11.589,0.1085,0.16187
01/03/12,16:10:46,8.941,100,9,11.783,0.1056,0.15901
01/03/12,17:10:47,8.344,100,8.4,11.443,0.1042,0.1573
01/03/12,18:10:48,7.82,100,7.8,11.078,0.1027,0.15558
01/03/12,19:10:49,6.661,100,6.7,10.736,0.1012,0.15501
01/03/12,20:10:50,6.509,100,6.5,9.805,0.1005,0.15387
01/03/12,21:10:51,6.636,100,6.6,9.46,0.0998,0.1533
01/03/12,22:10:52,6.636,100,6.6,9.312,0.0991,0.15273
01/03/12,23:10:53,6.484,100,6.5,9.188,0.0991,0.15216
02/03/12,00:10:54,5.949,100,6,8.965,0.0991,0.15216
02/03/12,01:10:55,5.591,100,5.6,8.668,0.0983,0.15159
02/03/12,02:10:56,5.821,100,5.8,8.568,0.0983,0.15101
02/03/12,03:10:57,5.949,100,6,8.568,0.0976,0.15101
02/03/12,04:10:58,5.565,100,5.6,8.469,0.0976,0.15044
02/03/12,05:10:59,5.36,100,5.4,8.344,0.0976,0.15101
02/03/12,06:11:00,5.334,100,5.3,8.22,0.0976,0.15101
02/03/12,07:11:01,5.437,100,5.4,8.195,0.0976,0.15044
02/03/12,08:11:02,6.051,100,6.1,8.394,0.0969,0.15044
02/03/12,09:11:03,6.965,100,7,9.262,0.0969,0.15044
02/03/12,10:11:04,7.72,100,7.7,10.394,0.0969,0.15044
02/03/12,11:11:05,10.32,99.2,10.2,12.871,0.0969,0.14987
02/03/12,12:11:06,12.34,95.9,11.7,15.103,0.0962,0.14987
02/03/12,13:11:07,12.582,90.5,11.1,17.843,0.0969,0.14987
02/03/12,14:11:08,12.268,91.6,11,17.772,0.0969,0.15044
02/03/12,15:11:09,11.419,92.1,10.2,17.153,0.0962,0.15044
02/03/12,16:11:10,12.34,91,10.9,17.249,0.0954,0.15101
02/03/12,17:11:11,11.419,90.7,10,16.868,0.0947,0.15044
02/03/12,18:11:12,8.742,95.2,8,14.649,0.0933,0.14987
02/03/12,19:11:13,7.368,98.3,7.1,12.968,0.0925,0.15044
02/03/12,20:11:14,6.56,99.9,6.6,11.54,0.0918,0.1533
02/03/12,21:11:15,6.458,100,6.5,10.663,0.0904,0.15101
02/03/12,22:11:16,6.255,100,6.3,10.173,0.0904,0.15216
02/03/12,23:11:17,5.898,100,5.9,9.78,0.0904,0.15273
03/03/12,00:11:18,5.514,100,5.5,9.46,0.0904,0.15273
03/03/12,01:11:19,5.616,100,5.6,9.139,0.0904,0.15273
03/03/12,02:11:20,5.668,100,5.7,8.965,0.0904,0.15273
03/03/12,03:11:21,6.509,100,6.5,8.841,0.0896,0.15216
03/03/12,04:11:22,8.866,100,8.9,9.188,0.0889,0.1493
03/03/12,05:11:23,9.089,100,9.1,9.706,0.0889,0.14816
03/03/12,06:11:24,9.928,100,9.9,9.977,0.0889,0.14816
03/03/12,07:11:25,10.198,100,10.2,10.32,0.0889,0.14816
03/03/12,08:11:26,10.443,100,10.5,10.565,0.0889,0.14816
03/03/12,09:11:27,11.224,100,11.2,11.127,0.0889,0.14759
03/03/12,10:11:28,11.734,100,11.7,12.147,0.0889,0.14816
03/03/12,11:11:29,12.389,100,12.4,13.088,0.0896,0.14816
03/03/12,12:11:30,14.002,99.6,14,14.074,0.0904,0.14759
03/03/12,13:11:31,15.605,97.5,15.2,15.796,0.0904,0.14759
03/03/12,14:11:32,14.218,94.3,13.3,16.701,0.0918,0.14816
03/03/12,15:11:33,12.171,97.5,11.8,14.864,0.0911,0.14816
03/03/12,16:11:34,11.759,99.7,11.7,13.906,0.0904,0.14873
03/03/12,17:11:35,11.273,100,11.3,12.896,0.0904,0.14873
03/03/12,18:11:36,10.614,100,10.6,11.807,0.0962,0.15101
03/03/12,19:11:37,10.98,100,11,11.54,0.0991,0.1533
03/03/12,20:11:38,11.419,100,11.4,11.516,0.0983,0.15444
03/03/12,21:11:39,12.147,100,12.2,11.783,0.0976,0.15444
03/03/12,22:11:40,12.775,100,12.8,12.122,0.0976,0.15501
03/03/12,23:11:41,11.662,100,11.7,12.122,0.0983,0.15558
04/03/12,00:11:42,11.589,100,11.6,11.856,0.0991,0.15673
04/03/12,01:11:43,11.929,100,11.9,11.856,0.0998,0.15844
04/03/12,02:11:44,11.832,100,11.8,11.929,0.0998,0.16015
04/03/12,03:11:45,11.686,100,11.7,11.88,0.1005,0.16244
04/03/12,04:11:46,11.589,100,11.6,11.832,0.102,0.16644
04/03/12,05:11:47,11.419,100,11.4,11.734,0.1063,0.17558
04/03/12,06:11:48,11.37,100,11.4,11.662,0.1107,0.18872
04/03/12,07:11:49,11.346,100,11.4,11.637,0.1136,0.24642
04/03/12,08:11:50,11.759,100,11.8,11.832,0.1172,0.30069
04/03/12,09:11:51,12.05,100,12.1,12.509,0.1201,0.30812
04/03/12,10:11:52,12.243,100,12.3,13.425,0.123,0.30983
04/03/12,11:11:53,13.882,100,13.9,14.888,0.1245,0.30812
04/03/12,12:11:54,11.832,100,11.8,15.915,0.1259,0.30583
04/03/12,13:11:55,13.185,99.2,13.1,17.082,0.1274,0.30298
04/03/12,14:11:56,15.533,92.2,14.3,21.127,0.1281,0.30126
04/03/12,15:11:57,17.296,82,14.2,23.665,0.1288,0.29841
04/03/12,16:11:58,14.816,84.9,12.3,20.079,0.1281,0.29726
04/03/12,17:11:59,14.433,78.4,10.7,18.652,0.1281,0.29669
04/03/12,18:12:00,10.956,82.1,8,15.796,0.1274,0.29384
04/03/12,19:12:01,9.287,88.9,7.6,13.401,0.1259,0.29498
