"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818222, LBL: Ambient)","RH, % (SEN S/N: 9818222)","DewPt, ¡C (SEN S/N: 9818222)","Temp, ¡C (SEN S/N: 9824748, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833766, LBL: 10cmBG)"
14-04-2012,20:28:26,4.973,99.100,4.8,7.268,0.2472
14-04-2012,21:28:27,5.796,99.800,5.8,6.712,0.2472
14-04-2012,22:28:28,5.616,99.800,5.6,6.712,0.2472
14-04-2012,23:28:29,5.770,98.600,5.6,6.382,0.2472
15-04-2012,00:28:30,5.565,99.500,5.5,6.204,0.2465
15-04-2012,01:28:31,4.973,99.100,4.8,5.975,0.2465
15-04-2012,02:28:32,4.766,99.500,4.7,5.668,0.2465
15-04-2012,03:28:33,4.428,98.700,4.2,5.437,0.2465
15-04-2012,04:28:34,4.454,96.800,4.0,5.179,0.2458
15-04-2012,05:28:35,3.380,98.500,3.2,4.895,0.2458
15-04-2012,06:28:36,3.274,99.800,3.2,4.532,0.2458
15-04-2012,07:28:37,5.024,99.800,5.0,4.350,0.2451
15-04-2012,08:28:38,5.668,99.500,5.6,4.636,0.2451
15-04-2012,09:28:39,8.965,94.700,8.2,5.179,0.2451
15-04-2012,10:28:40,12.001,83.400,9.3,6.077,0.2458
15-04-2012,11:28:41,14.457,74.800,10.1,8.295,0.2458
15-04-2012,12:28:42,15.533,67.200,9.5,11.904,0.2458
15-04-2012,13:28:43,16.582,61.500,9.2,15.318,0.2465
15-04-2012,14:28:44,16.796,60.000,9.0,17.677,0.2465
15-04-2012,15:28:45,16.487,59.900,8.7,18.461,0.2472
15-04-2012,16:28:46,15.986,60.100,8.3,17.867,0.2480
15-04-2012,17:28:47,10.149,70.400,5.0,15.629,0.2480
15-04-2012,18:28:48,8.319,82.900,5.6,12.823,0.2480
15-04-2012,19:28:49,5.154,95.800,4.5,10.541,0.2480
15-04-2012,20:28:50,3.354,99.000,3.2,8.817,0.2472
15-04-2012,21:28:51,5.128,99.700,5.1,7.770,0.2472
15-04-2012,22:28:52,4.324,99.700,4.3,7.066,0.2465
15-04-2012,23:28:53,4.844,99.100,4.7,6.585,0.2458
16-04-2012,00:28:54,4.714,98.200,4.5,6.357,0.2458
16-04-2012,01:28:55,4.089,97.900,3.8,6.077,0.2451
16-04-2012,02:28:56,4.895,97.200,4.5,5.821,0.2451
16-04-2012,03:28:57,2.637,96.900,2.2,5.642,0.2451
16-04-2012,04:28:58,4.454,96.700,4.0,5.334,0.2451
16-04-2012,05:28:59,5.102,93.600,4.2,5.411,0.2451
16-04-2012,06:29:00,5.693,93.700,4.8,5.411,0.2451
16-04-2012,07:29:01,5.128,93.600,4.2,5.334,0.2451
16-04-2012,08:29:02,6.914,93.100,5.9,5.411,0.2451
16-04-2012,09:29:03,9.706,88.600,7.9,6.230,0.2451
16-04-2012,10:29:04,11.710,79.500,8.3,7.192,0.2451
16-04-2012,11:29:05,15.461,70.100,10.1,9.287,0.2451
16-04-2012,12:29:06,16.963,65.200,10.4,12.678,0.2451
16-04-2012,13:29:07,17.891,61.300,10.4,16.082,0.2458
16-04-2012,14:29:08,18.723,58.200,10.4,18.509,0.2458
16-04-2012,15:29:09,16.701,56.500,8.0,19.484,0.2465
16-04-2012,16:29:10,16.725,60.400,9.0,17.962,0.2472
16-04-2012,17:29:11,11.053,64.000,4.5,14.721,0.2472
16-04-2012,18:29:12,9.213,69.800,4.0,12.243,0.2465
16-04-2012,19:29:13,5.693,93.900,4.8,10.149,0.2465
16-04-2012,20:29:14,4.272,99.500,4.2,8.742,0.2458
16-04-2012,21:29:15,6.433,100.000,6.4,8.643,0.2458
16-04-2012,22:29:16,5.847,100.000,5.9,8.519,0.2458
16-04-2012,23:29:17,4.662,100.000,4.7,8.070,0.2458
17-04-2012,00:29:18,6.382,100.000,6.4,7.645,0.2451
17-04-2012,01:29:19,5.872,100.000,5.9,7.695,0.2451
17-04-2012,02:29:20,5.411,100.000,5.4,7.469,0.2451
17-04-2012,03:29:21,3.985,100.000,4.0,6.940,0.2451
17-04-2012,04:29:22,-1.100,100.000,-1.1,5.898,0.2451
17-04-2012,05:29:23,-1.356,100.000,-1.4,4.869,0.2451
17-04-2012,06:29:24,-2.044,100.000,-2.1,4.246,0.2443
17-04-2012,07:29:25,-1.814,100.000,-1.8,3.722,0.2443
17-04-2012,08:29:26,-0.004,100.000,-0.0,3.459,0.2436
17-04-2012,09:29:27,6.560,100.000,6.6,3.749,0.2429
17-04-2012,10:29:28,13.497,88.500,11.6,5.231,0.2429
17-04-2012,11:29:29,16.106,67.400,10.1,8.494,0.2436
17-04-2012,12:29:30,18.224,55.500,9.2,12.799,0.2436
17-04-2012,13:29:31,19.413,55.000,10.2,16.749,0.2443
17-04-2012,14:29:32,20.150,51.600,9.9,19.270,0.2443
17-04-2012,15:29:33,19.056,49.500,8.3,20.126,0.2451
17-04-2012,16:29:34,18.366,54.600,9.1,19.222,0.2451
17-04-2012,17:29:35,13.377,63.800,6.7,16.534,0.2451
17-04-2012,18:29:36,7.619,85.000,5.3,13.522,0.2451
17-04-2012,19:29:37,7.142,94.300,6.3,11.613,0.2451
17-04-2012,20:29:38,6.585,97.300,6.2,10.687,0.2451
17-04-2012,21:29:39,6.357,99.000,6.2,10.001,0.2451
17-04-2012,22:29:40,5.796,100.000,5.8,9.509,0.2443
17-04-2012,23:29:41,5.745,100.000,5.7,8.941,0.2443
18-04-2012,00:29:42,6.051,100.000,6.1,8.693,0.2443
18-04-2012,01:29:43,6.204,100.000,6.2,8.568,0.2443
18-04-2012,02:29:44,6.535,100.000,6.5,8.469,0.2443
18-04-2012,03:29:45,6.889,100.000,6.9,8.419,0.2443
18-04-2012,04:29:46,6.940,100.000,6.9,8.369,0.2443
18-04-2012,05:29:47,7.142,100.000,7.1,8.319,0.2436
18-04-2012,06:29:48,7.268,100.000,7.3,8.270,0.2436
18-04-2012,07:29:49,7.343,100.000,7.3,8.245,0.2436
18-04-2012,08:29:50,7.795,100.000,7.8,8.270,0.2429
18-04-2012,09:29:51,8.519,100.000,8.5,8.543,0.2436
18-04-2012,10:29:52,10.394,100.000,10.4,9.435,0.2429
18-04-2012,11:29:53,10.467,100.000,10.5,10.467,0.2429
18-04-2012,12:29:54,12.122,100.000,12.1,11.053,0.2436
18-04-2012,13:29:55,11.662,100.000,11.7,11.710,0.2436
18-04-2012,14:29:56,10.932,100.000,10.9,11.783,0.2443
18-04-2012,15:29:57,12.219,100.000,12.2,11.516,0.2414
18-04-2012,16:29:58,12.098,100.000,12.1,12.219,0.2400
18-04-2012,17:29:59,12.243,100.000,12.3,12.582,0.2400
18-04-2012,18:30:00,10.124,100.000,10.1,12.050,0.2400
18-04-2012,19:30:01,9.386,100.000,9.4,10.785,0.2400
18-04-2012,20:30:02,8.990,100.000,9.0,10.173,0.2400
18-04-2012,21:30:03,8.668,100.000,8.7,9.682,0.2400
18-04-2012,22:30:04,8.841,100.000,8.9,9.410,0.2392
18-04-2012,23:30:05,8.941,100.000,9.0,9.361,0.2392
19-04-2012,00:30:06,8.990,100.000,9.0,9.361,0.2392
19-04-2012,01:30:07,9.015,100.000,9.0,9.312,0.2392
19-04-2012,02:30:08,9.040,100.000,9.0,9.287,0.2392
19-04-2012,03:30:09,9.064,100.000,9.1,9.262,0.2392
19-04-2012,04:30:10,7.870,100.000,7.9,9.163,0.2392
19-04-2012,05:30:11,7.142,100.000,7.1,8.568,0.2392
19-04-2012,06:30:12,7.318,100.000,7.3,8.295,0.2385
19-04-2012,07:30:13,7.444,100.000,7.5,8.195,0.2385
19-04-2012,08:30:14,8.170,100.000,8.2,8.245,0.2378
19-04-2012,09:30:15,9.805,100.000,9.8,8.841,0.2385
19-04-2012,10:30:16,9.262,100.000,9.3,10.075,0.2385
19-04-2012,11:30:17,9.903,100.000,9.9,10.687,0.2392
19-04-2012,12:30:18,11.492,100.000,11.5,11.540,0.2400
19-04-2012,13:30:19,11.516,99.300,11.4,12.606,0.2407
19-04-2012,14:30:20,10.687,97.500,10.3,13.112,0.2414
19-04-2012,15:30:21,9.780,99.900,9.8,12.098,0.2436
19-04-2012,16:30:22,9.460,100.000,9.5,11.880,0.2443
19-04-2012,17:30:23,12.992,95.300,12.3,11.637,0.2458
19-04-2012,18:30:24,7.015,89.900,5.5,10.858,0.2480
19-04-2012,19:30:25,6.153,98.200,5.9,9.410,0.2494
19-04-2012,20:30:26,5.565,99.400,5.5,8.618,0.2501
19-04-2012,21:30:27,4.999,99.800,5.0,8.295,0.2509
19-04-2012,22:30:28,5.334,100.000,5.3,7.419,0.2516
19-04-2012,23:30:29,6.102,100.000,6.1,7.444,0.2523
20-04-2012,00:30:30,5.872,100.000,5.9,7.494,0.2530
20-04-2012,01:30:31,5.847,100.000,5.9,7.242,0.2530
20-04-2012,02:30:32,6.255,100.000,6.3,7.217,0.2530
20-04-2012,03:30:33,6.204,100.000,6.2,7.393,0.2538
20-04-2012,04:30:34,5.821,100.000,5.8,7.318,0.2545
20-04-2012,05:30:35,5.488,100.000,5.5,7.167,0.2552
20-04-2012,06:30:36,4.428,100.000,4.4,6.864,0.2552
20-04-2012,07:30:37,5.488,100.000,5.5,6.813,0.2560
20-04-2012,08:30:38,6.306,100.000,6.3,6.940,0.2560
20-04-2012,09:30:39,8.020,100.000,8.0,7.368,0.2567
20-04-2012,10:30:40,9.756,100.000,9.8,8.444,0.2567
20-04-2012,11:30:41,12.292,99.000,12.2,10.394,0.2574
20-04-2012,12:30:42,11.929,96.800,11.5,11.710,0.2589
20-04-2012,13:30:43,10.980,95.200,10.3,12.050,0.2596
20-04-2012,14:30:44,9.632,97.600,9.3,11.929,0.2603
20-04-2012,15:30:45,10.320,100.000,10.3,11.127,0.2610
20-04-2012,16:30:46,10.980,99.200,10.9,11.467,0.2618
20-04-2012,17:30:47,9.829,99.200,9.7,11.613,0.2632
20-04-2012,18:30:48,8.245,100.000,8.3,10.834,0.2632
20-04-2012,19:30:49,7.569,100.000,7.6,9.928,0.2639
20-04-2012,20:30:50,7.970,100.000,8.0,9.336,0.2639
20-04-2012,21:30:51,7.645,100.000,7.7,9.163,0.2632
20-04-2012,22:30:52,3.116,99.800,3.1,8.494,0.2632
20-04-2012,23:30:53,3.985,100.000,4.0,7.343,0.2632
21-04-2012,00:30:54,6.763,100.000,6.8,7.469,0.2625
21-04-2012,01:30:55,6.281,100.000,6.3,7.670,0.2625
21-04-2012,02:30:56,5.693,100.000,5.7,7.594,0.2625
21-04-2012,03:30:57,5.642,100.000,5.6,7.469,0.2625
21-04-2012,04:30:58,5.282,100.000,5.3,7.242,0.2618
21-04-2012,05:30:59,5.257,100.000,5.3,6.965,0.2618
21-04-2012,06:31:00,4.011,100.000,4.0,6.585,0.2610
21-04-2012,07:31:01,3.485,100.000,3.5,5.847,0.2618
21-04-2012,08:31:02,4.037,100.000,4.0,5.334,0.2610
21-04-2012,09:31:03,8.145,99.800,8.1,5.437,0.2610
21-04-2012,10:31:04,14.146,88.500,12.3,6.585,0.2610
21-04-2012,11:31:05,16.892,76.800,12.8,9.903,0.2610
21-04-2012,12:31:06,19.841,68.900,14.0,14.361,0.2603
21-04-2012,13:31:07,20.650,60.700,12.8,18.033,0.2603
21-04-2012,14:31:08,23.160,52.900,13.0,19.960,0.2603
21-04-2012,15:31:09,21.604,49.700,10.7,20.603,0.2603
21-04-2012,16:31:10,18.985,50.700,8.6,19.080,0.2603
21-04-2012,17:31:11,10.051,62.400,3.2,16.129,0.2603
21-04-2012,18:31:12,6.737,85.700,4.5,12.920,0.2596
21-04-2012,19:31:13,7.318,95.900,6.7,11.200,0.2596
21-04-2012,20:31:14,4.973,97.400,4.6,10.100,0.2589
21-04-2012,21:31:15,5.360,99.400,5.3,8.841,0.2581
21-04-2012,22:31:16,4.792,99.600,4.7,8.095,0.2581
21-04-2012,23:31:17,6.788,100.000,6.8,7.920,0.2574
22-04-2012,00:31:18,8.891,99.900,8.9,8.220,0.2574
22-04-2012,01:31:19,9.114,99.800,9.1,8.618,0.2574
22-04-2012,02:31:20,9.015,98.900,8.9,8.643,0.2574
22-04-2012,03:31:21,8.891,99.600,8.8,8.817,0.2567
22-04-2012,04:31:22,8.618,100.000,8.6,8.916,0.2567
22-04-2012,05:31:23,8.344,100.000,8.4,8.792,0.2567
22-04-2012,06:31:24,8.145,100.000,8.2,8.668,0.2567
22-04-2012,07:31:25,7.945,100.000,8.0,8.543,0.2567
22-04-2012,08:31:26,7.720,100.000,7.7,8.469,0.2574
22-04-2012,09:31:27,7.217,100.000,7.2,8.295,0.2944
22-04-2012,10:31:28,7.066,100.000,7.1,7.895,0.3170
22-04-2012,11:31:29,6.914,100.000,6.9,7.995,0.3010
22-04-2012,12:31:30,6.712,100.000,6.7,7.970,0.2959
22-04-2012,13:31:31,6.813,100.000,6.8,7.845,0.2915
22-04-2012,14:31:32,7.091,100.000,7.1,7.920,0.2879
22-04-2012,15:31:33,7.217,100.000,7.2,8.020,0.2857
22-04-2012,16:31:34,7.469,100.000,7.5,8.070,0.2843
22-04-2012,17:31:35,7.619,100.000,7.6,8.145,0.2828
22-04-2012,18:31:36,7.820,100.000,7.8,8.120,0.2814
22-04-2012,19:31:37,7.745,100.000,7.8,8.095,0.2806
22-04-2012,20:31:38,7.820,100.000,7.8,8.070,0.2792
22-04-2012,21:31:39,7.293,100.000,7.3,8.045,0.2799
22-04-2012,22:31:40,7.770,100.000,7.8,7.845,0.3199
22-04-2012,23:31:41,7.795,100.000,7.8,7.920,0.3148
23-04-2012,00:31:42,8.120,100.000,8.1,8.020,0.3061
23-04-2012,01:31:43,7.870,100.000,7.9,8.070,0.3003
23-04-2012,02:31:44,7.845,100.000,7.9,8.020,0.3119
23-04-2012,03:31:45,7.419,100.000,7.4,7.795,0.3388
23-04-2012,04:31:46,7.192,100.000,7.2,7.695,0.3141
23-04-2012,05:31:47,6.433,100.000,6.4,7.569,0.3024
23-04-2012,06:31:48,5.514,100.000,5.5,7.167,0.2966
23-04-2012,07:31:49,5.770,100.000,5.8,6.737,0.2923
23-04-2012,08:31:50,5.949,100.000,6.0,6.737,0.2894
23-04-2012,09:31:51,5.591,100.000,5.6,6.636,0.2879
23-04-2012,10:31:52,6.990,97.800,6.7,6.839,0.2872
23-04-2012,11:31:53,6.914,97.700,6.6,7.393,0.2857
23-04-2012,12:31:54,8.543,93.800,7.6,8.990,0.2850
23-04-2012,13:31:55,5.591,96.000,5.0,9.262,0.2843
23-04-2012,14:31:56,8.120,95.500,7.5,8.369,0.2836
23-04-2012,15:31:57,6.763,92.300,5.6,8.841,0.2828
23-04-2012,16:31:58,6.153,94.500,5.3,8.020,0.2821
23-04-2012,17:31:59,5.437,98.000,5.2,7.343,0.2814
23-04-2012,18:32:00,4.766,100.000,4.8,5.796,0.2799
23-04-2012,19:32:01,2.610,100.000,2.6,4.740,0.2959
23-04-2012,20:32:02,3.775,100.000,3.8,3.880,0.3191
23-04-2012,21:32:03,3.617,100.000,3.6,4.480,0.3061
23-04-2012,22:32:04,3.168,100.000,3.2,4.454,0.2988
23-04-2012,23:32:05,2.450,100.000,2.4,4.324,0.2944
24-04-2012,00:32:06,1.805,100.000,1.8,4.011,0.2915
24-04-2012,01:32:07,1.940,100.000,1.9,3.643,0.2894
24-04-2012,02:32:08,1.235,100.000,1.2,3.538,0.2872
24-04-2012,03:32:09,0.989,100.000,1.0,3.063,0.2857
24-04-2012,04:32:10,1.289,100.000,1.3,3.116,0.2850
24-04-2012,05:32:11,1.262,100.000,1.3,3.248,0.2828
24-04-2012,06:32:12,0.495,100.000,0.5,3.142,0.2821
24-04-2012,07:32:13,0.273,100.000,0.3,2.930,0.2821
24-04-2012,08:32:14,0.107,100.000,0.1,2.797,0.2814
24-04-2012,09:32:15,0.218,100.000,0.2,2.690,0.2806
24-04-2012,10:32:16,3.301,98.800,3.1,3.380,0.2799
24-04-2012,11:32:17,0.550,97.100,0.1,4.350,0.2799
24-04-2012,12:32:18,6.128,91.900,4.9,4.818,0.2792
24-04-2012,13:32:19,2.823,91.700,1.6,6.585,0.2792
24-04-2012,14:32:20,0.163,92.600,-0.9,5.616,0.2792
24-04-2012,15:32:21,0.024,98.400,-0.2,4.298,0.2785
24-04-2012,16:32:22,-0.171,100.000,-0.2,3.195,0.2785
24-04-2012,17:32:23,-0.563,100.000,-0.6,3.063,0.2785
24-04-2012,18:32:24,-0.789,100.000,-0.8,2.664,0.2785
24-04-2012,19:32:25,-0.789,100.000,-0.8,2.262,0.2785
24-04-2012,20:32:26,-0.845,100.000,-0.9,2.128,0.2777
24-04-2012,21:32:27,-0.760,100.000,-0.8,2.047,0.2777
24-04-2012,22:32:28,-0.620,100.000,-0.6,1.832,0.2770
24-04-2012,23:32:29,-0.704,100.000,-0.7,1.832,0.2770
25-04-2012,00:32:30,-0.620,100.000,-0.6,1.940,0.2770
25-04-2012,01:32:31,-0.395,100.000,-0.4,2.021,0.2763
25-04-2012,02:32:32,-0.704,100.000,-0.7,2.021,0.2763
25-04-2012,03:32:33,-0.732,100.000,-0.7,2.021,0.2763
25-04-2012,04:32:34,-0.395,100.000,-0.4,1.967,0.2756
25-04-2012,05:32:35,-0.227,100.000,-0.2,1.967,0.2756
25-04-2012,06:32:36,-0.199,100.000,-0.2,1.994,0.2756
25-04-2012,07:32:37,0.051,100.000,0.0,1.994,0.2748
25-04-2012,08:32:38,-0.004,100.000,-0.0,1.940,0.2748
25-04-2012,09:32:39,0.495,100.000,0.5,2.128,0.2741
25-04-2012,10:32:40,1.017,100.000,1.0,2.610,0.2741
25-04-2012,11:32:41,2.503,100.000,2.5,3.221,0.2748
25-04-2012,12:32:42,4.688,99.500,4.6,4.895,0.2763
25-04-2012,13:32:43,7.268,93.100,6.2,7.920,0.2785
25-04-2012,14:32:44,9.558,82.100,6.7,10.956,0.2792
25-04-2012,15:32:45,10.492,77.500,6.7,12.074,0.2792
25-04-2012,16:32:46,9.312,74.200,5.0,11.613,0.2792
25-04-2012,17:32:47,4.714,81.000,1.7,9.410,0.2785
25-04-2012,18:32:48,2.930,88.600,1.2,6.965,0.2770
25-04-2012,19:32:49,3.380,96.000,2.8,5.668,0.2763
25-04-2012,20:32:50,3.327,97.400,3.0,5.385,0.2763
25-04-2012,21:32:51,2.983,97.600,2.6,5.154,0.2756
25-04-2012,22:32:52,2.396,98.200,2.1,4.844,0.2748
25-04-2012,23:32:53,2.236,99.400,2.2,4.506,0.2748
26-04-2012,00:32:54,1.778,99.800,1.7,4.194,0.2741
26-04-2012,01:32:55,0.880,99.900,0.9,3.749,0.2741
26-04-2012,02:32:56,-1.270,100.000,-1.3,2.956,0.2734
26-04-2012,03:32:57,-1.384,99.800,-1.4,2.155,0.2734
26-04-2012,04:32:58,-1.356,92.500,-2.4,1.805,0.2727
26-04-2012,05:32:59,-1.498,87.400,-3.3,1.588,0.2727
26-04-2012,06:33:00,-0.648,90.800,-2.0,1.453,0.2719
26-04-2012,07:33:01,-0.535,89.700,-2.0,1.371,0.2712
26-04-2012,08:33:02,0.660,83.100,-1.9,1.289,0.2712
26-04-2012,09:33:03,3.854,86.900,1.9,1.262,0.2705
26-04-2012,10:33:04,11.346,79.800,8.0,1.643,0.2712
26-04-2012,11:33:05,12.920,68.400,7.3,5.334,0.2705
26-04-2012,12:33:06,15.652,58.200,7.5,9.460,0.2712
26-04-2012,13:33:07,15.485,51.200,5.5,13.064,0.2712
26-04-2012,14:33:08,18.533,46.900,7.0,15.247,0.2712
26-04-2012,15:33:09,17.629,50.000,7.1,15.891,0.2712
26-04-2012,16:33:10,12.534,56.500,4.1,14.601,0.2712
26-04-2012,17:33:11,13.233,61.400,6.0,12.461,0.2705
26-04-2012,18:33:12,2.637,79.600,-0.5,10.100,0.2705
26-04-2012,19:33:13,3.116,94.600,2.3,7.695,0.2698
26-04-2012,20:33:14,3.168,99.900,3.2,7.116,0.2690
26-04-2012,21:33:15,0.797,99.100,0.7,6.408,0.2683
26-04-2012,22:33:16,-1.299,97.100,-1.7,4.947,0.2683
26-04-2012,23:33:17,-1.584,99.600,-1.6,4.350,0.2683
27-04-2012,00:33:18,-1.015,100.000,-1.0,3.591,0.2683
27-04-2012,01:33:19,-1.015,100.000,-1.0,3.036,0.2676
27-04-2012,02:33:20,-2.450,100.000,-2.5,2.584,0.2668
27-04-2012,03:33:21,-1.242,99.800,-1.3,2.182,0.2668
27-04-2012,04:33:22,-1.242,100.000,-1.2,1.967,0.2661
27-04-2012,05:33:23,-3.153,99.800,-3.2,1.805,0.2661
27-04-2012,06:33:24,-4.348,99.100,-4.5,1.643,0.2661
27-04-2012,07:33:25,-5.049,98.600,-5.2,1.507,0.2654
27-04-2012,08:33:26,-4.773,98.700,-5.0,1.398,0.2647
27-04-2012,09:33:27,0.660,100.000,0.7,1.289,0.2654
27-04-2012,10:33:28,10.320,90.800,8.9,1.235,0.2654
27-04-2012,11:33:29,14.481,68.700,8.8,3.459,0.2654
27-04-2012,12:33:30,17.272,56.700,8.6,9.460,0.2654
27-04-2012,13:33:31,18.271,48.000,7.1,13.377,0.2654
27-04-2012,14:33:32,20.198,46.200,8.3,15.605,0.2661
27-04-2012,15:33:33,15.127,47.900,4.2,16.534,0.2654
27-04-2012,16:33:34,13.185,54.800,4.3,14.697,0.2661
27-04-2012,17:33:35,12.606,68.700,7.0,11.977,0.2661
27-04-2012,18:33:36,0.246,83.700,-2.2,9.163,0.2654
27-04-2012,19:33:37,-2.073,94.300,-2.9,6.611,0.2654
27-04-2012,20:33:38,-3.687,95.500,-4.3,4.973,0.2647
27-04-2012,21:33:39,-4.106,97.000,-4.5,3.827,0.2639
27-04-2012,22:33:40,-3.330,99.500,-3.4,3.116,0.2639
27-04-2012,23:33:41,-4.530,99.200,-4.6,2.637,0.2625
28-04-2012,00:33:42,-5.760,96.100,-6.3,2.236,0.2625
28-04-2012,01:33:43,-5.760,96.600,-6.2,1.886,0.2618
28-04-2012,02:33:44,-6.105,97.400,-6.5,1.643,0.2618
28-04-2012,03:33:45,-6.231,96.900,-6.7,1.371,0.2610
28-04-2012,04:33:46,-3.777,99.000,-3.9,1.126,0.2610
28-04-2012,05:33:47,-1.871,100.000,-1.9,0.962,0.2610
28-04-2012,06:33:48,-1.814,99.900,-1.8,0.880,0.2610
28-04-2012,07:33:49,-0.479,98.900,-0.6,0.797,0.2610
28-04-2012,08:33:50,0.467,97.600,0.1,0.770,0.2618
28-04-2012,09:33:51,3.932,96.300,3.4,0.797,0.2618
28-04-2012,10:33:52,7.770,84.000,5.2,0.852,0.2618
28-04-2012,11:33:53,9.706,76.300,5.7,3.248,0.2618
28-04-2012,12:33:54,11.005,71.100,6.0,7.970,0.2618
28-04-2012,13:33:55,11.419,63.900,4.8,10.785,0.2618
28-04-2012,14:33:56,10.980,64.900,4.6,11.783,0.2618
28-04-2012,15:33:57,9.780,70.100,4.6,11.783,0.2618
28-04-2012,16:33:58,6.458,78.800,3.1,10.173,0.2625
28-04-2012,17:33:59,5.257,85.000,2.9,8.120,0.2625
28-04-2012,18:34:00,4.766,91.600,3.5,6.763,0.2618
28-04-2012,19:34:01,4.324,92.500,3.2,6.051,0.2618
28-04-2012,20:34:02,4.506,92.300,3.4,5.539,0.2618
28-04-2012,21:34:03,4.480,93.500,3.5,5.334,0.2618
28-04-2012,22:34:04,4.063,93.800,3.2,5.076,0.2610
28-04-2012,23:34:05,3.538,93.400,2.6,4.688,0.2610
29-04-2012,00:34:06,3.906,93.700,3.0,4.506,0.2610
29-04-2012,01:34:07,3.827,95.200,3.1,4.558,0.2610
29-04-2012,02:34:08,3.433,96.800,3.0,4.506,0.2603
29-04-2012,03:34:09,0.605,98.000,0.3,4.089,0.2603
29-04-2012,04:34:10,0.715,99.700,0.7,3.142,0.2610
29-04-2012,05:34:11,1.778,100.000,1.8,3.433,0.2603
29-04-2012,06:34:12,0.246,100.000,0.2,3.380,0.2603
29-04-2012,07:34:13,0.934,100.000,0.9,2.956,0.2603
29-04-2012,08:34:14,0.989,100.000,1.0,3.221,0.2603
29-04-2012,09:34:15,0.495,100.000,0.5,3.591,0.2603
29-04-2012,10:34:16,4.714,96.300,4.2,3.538,0.2596
29-04-2012,11:34:17,10.100,77.900,6.4,6.204,0.2603
29-04-2012,12:34:18,13.281,66.800,7.3,9.854,0.2603
29-04-2012,13:34:19,14.625,62.800,7.6,13.137,0.2603
29-04-2012,14:34:20,15.127,65.100,8.6,13.690,0.2610
29-04-2012,15:34:21,15.008,58.800,7.0,14.936,0.2603
29-04-2012,16:34:22,12.920,58.200,4.9,14.218,0.2603
29-04-2012,17:34:23,8.668,65.300,2.5,11.613,0.2603
29-04-2012,18:34:24,-0.620,83.900,-3.0,8.543,0.2603
29-04-2012,19:34:25,0.190,97.700,-0.1,6.509,0.2596
29-04-2012,20:34:26,0.218,99.200,0.1,5.821,0.2596
29-04-2012,21:34:27,-0.367,99.400,-0.5,5.360,0.2589
29-04-2012,22:34:28,-3.598,98.900,-3.8,4.610,0.2589
29-04-2012,23:34:29,-6.420,96.800,-6.9,3.063,0.2581
30-04-2012,00:34:30,-7.187,96.300,-7.7,2.155,0.2574
30-04-2012,01:34:31,1.453,99.200,1.3,1.724,0.2581
30-04-2012,02:34:32,3.142,100.000,3.1,2.262,0.2574
30-04-2012,03:34:33,2.423,100.000,2.4,3.116,0.2581
30-04-2012,04:34:34,1.561,100.000,1.6,2.850,0.2581
30-04-2012,05:34:35,1.344,100.000,1.3,2.450,0.2581
30-04-2012,06:34:36,1.208,100.000,1.2,2.316,0.2581
30-04-2012,07:34:37,1.208,100.000,1.2,2.047,0.2581
30-04-2012,08:34:38,1.751,100.000,1.7,2.101,0.2581
30-04-2012,09:34:39,4.246,99.100,4.1,2.664,0.2574
30-04-2012,10:34:40,6.560,96.200,6.0,3.775,0.2581
30-04-2012,11:34:41,9.015,88.800,7.3,5.591,0.2581
30-04-2012,12:34:42,11.565,80.700,8.4,8.344,0.2581
30-04-2012,13:34:43,11.832,71.800,6.9,11.637,0.2574
30-04-2012,14:34:44,11.102,73.000,6.5,12.678,0.2581
30-04-2012,15:34:45,11.127,71.000,6.1,13.064,0.2581
30-04-2012,16:34:46,7.142,79.000,3.8,11.783,0.2589
30-04-2012,17:34:47,4.610,90.300,3.2,9.287,0.2581
30-04-2012,18:34:48,3.168,97.200,2.8,7.368,0.2574
30-04-2012,19:34:49,2.664,99.400,2.6,6.077,0.2581
30-04-2012,20:34:50,2.983,99.900,3.0,5.360,0.2574
30-04-2012,21:34:51,2.903,100.000,2.9,4.947,0.2574
30-04-2012,22:34:52,2.477,100.000,2.5,4.506,0.2567
30-04-2012,23:34:53,2.877,100.000,2.9,4.063,0.2567
01-05-2012,00:34:54,2.744,100.000,2.7,3.906,0.2567
01-05-2012,01:34:55,2.717,100.000,2.7,3.696,0.2567
01-05-2012,02:34:56,3.327,100.000,3.3,3.696,0.2567
01-05-2012,03:34:57,3.617,100.000,3.6,3.985,0.2567
01-05-2012,04:34:58,3.958,100.000,4.0,4.168,0.2567
01-05-2012,05:34:59,4.063,100.000,4.1,4.350,0.2567
01-05-2012,06:35:00,4.063,100.000,4.1,4.480,0.2567
01-05-2012,07:35:01,3.985,100.000,4.0,4.532,0.2567
01-05-2012,08:35:02,3.985,100.000,4.0,4.584,0.2567
01-05-2012,09:35:03,4.350,100.000,4.4,4.792,0.2567
01-05-2012,10:35:04,4.947,100.000,4.9,5.385,0.2567
01-05-2012,11:35:05,6.458,97.000,6.0,6.026,0.2574
01-05-2012,12:35:06,9.089,90.000,7.5,7.368,0.2567
01-05-2012,13:35:07,7.015,91.400,5.7,8.220,0.2567
01-05-2012,14:35:08,10.687,90.500,9.2,8.344,0.2567
